Pair Compared	DIFF	LWR	UPR	P.adj
Low-grade glioma/astrocytoma, NF1-germline-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	0.5050000000000118	-10.283084216343491	11.293084216343514	1
Low-grade glioma/astrocytoma, NF1-somatic-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	0.1050000000000022	-10.6830842163435	10.893084216343505	1
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B	0.32500000000002427	-10.463084216343479	11.113084216343527	1
Low-grade glioma/astrocytoma, H3-Low-grade glioma/astrocytoma, FGFR	-0.05714285714282574	-10.372524373368877	10.258238659083228	1
Low-grade glioma/astrocytoma, KIAA1549-BRAF-Low-grade glioma/astrocytoma, FGFR	-0.11416208791208882	-3.8819384860423973	3.6536143102182193	1
Low-grade glioma/astrocytoma, MYB/MYBL1-Low-grade glioma/astrocytoma, FGFR	0.049523809523806084	-6.60902632749608	6.708073946543692	1
Low-grade glioma/astrocytoma, NF1-germline-Low-grade glioma/astrocytoma, FGFR	-0.07714285714284863	-10.392524373368902	10.238238659083203	1
Low-grade glioma/astrocytoma, NF1-somatic-Low-grade glioma/astrocytoma, FGFR	-0.4771428571428582	-10.792524373368911	9.838238659083194	1
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma, FGFR	-0.25714285714283613	-10.57252437336889	10.058238659083216	1
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, FGFR	0.5328571428571449	-9.782524373368908	10.848238659083197	1
Low-grade glioma/astrocytoma, KIAA1549-BRAF-Low-grade glioma/astrocytoma, H3	-0.057019230769263074	-9.752454283167964	9.638415821629437	1
Low-grade glioma/astrocytoma, MYB/MYBL1-Low-grade glioma/astrocytoma, H3	0.10666666666663183	-11.03521880196843	11.248552135301694	1
Low-grade glioma/astrocytoma, NF1-germline-Low-grade glioma/astrocytoma, H3	-0.02000000000002289	-13.665967085343285	13.62596708534324	1
Low-grade glioma/astrocytoma, NF1-somatic-Low-grade glioma/astrocytoma, H3	-0.42000000000003246	-14.065967085343294	13.22596708534323	1
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma, H3	-0.2000000000000104	-13.845967085343272	13.445967085343252	1
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, H3	0.5899999999999707	-13.05596708534329	14.235967085343233	1
Low-grade glioma/astrocytoma, MYB/MYBL1-Low-grade glioma/astrocytoma, KIAA1549-BRAF	0.1636858974358949	-5.487035734107357	5.814407528979146	1
Low-grade glioma/astrocytoma, NF1-germline-Low-grade glioma/astrocytoma, KIAA1549-BRAF	0.037019230769240186	-9.65841582162946	9.732454283167941	1
Low-grade glioma/astrocytoma, NF1-somatic-Low-grade glioma/astrocytoma, KIAA1549-BRAF	-0.3629807692307694	-10.05841582162947	9.33245428316793	1
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma, KIAA1549-BRAF	-0.14298076923074732	-9.838415821629448	9.552454283167952	1
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, KIAA1549-BRAF	0.6470192307692337	-9.048415821629467	10.342454283167934	1
Low-grade glioma/astrocytoma, NF1-germline-Low-grade glioma/astrocytoma, MYB/MYBL1	-0.12666666666665471	-11.268552135301716	11.015218801968407	1
Low-grade glioma/astrocytoma, NF1-somatic-Low-grade glioma/astrocytoma, MYB/MYBL1	-0.5266666666666643	-11.668552135301725	10.615218801968398	1
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma, MYB/MYBL1	-0.3066666666666422	-11.448552135301703	10.83521880196842	1
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, MYB/MYBL1	0.48333333333333883	-10.658552135301722	11.625218801968401	1
Low-grade glioma/astrocytoma, NF1-somatic-Low-grade glioma/astrocytoma, NF1-germline	-0.40000000000000957	-14.045967085343271	13.245967085343253	1
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma, NF1-germline	-0.1799999999999875	-13.82596708534325	13.465967085343275	1
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, NF1-germline	0.6099999999999935	-13.035967085343268	14.255967085343256	1
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma, NF1-somatic	0.22000000000002207	-13.42596708534324	13.865967085343284	1
Low-grade glioma/astrocytoma, other MAPK, IDH-Low-grade glioma/astrocytoma, NF1-somatic, FGFR	0.789999999999981	-12.85596708534328	14.435967085343243	1
Low-grade glioma/astrocytoma, RTK-Low-grade glioma/astrocytoma, other MAPK, IDH	0.6037499999999956	-9.63072531400745	10.838225314007442	1
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, other MAPK, IDH	0.3049999999999988	-11.512754155113559	12.122754155113558	1
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, RTK	-0.29874999999999674	-7.927077505388048	7.3295775053880545	1
