logFC	AveExpr	t	P.Value	adj.P.Val	B
0.14806551230963322	0.14657278205552113	13.295945010196334	3.0442044884107475e-24	4.908003154784675e-24	42.93917305014831
0.1763088836668923	0.08299264996855524	13.040818356915034	1.0882586738918311e-23	1.719448704749093e-23	41.66051491832896
-0.12934994959438195	-0.19873578706377446	-12.699753105285833	6.032952821305834e-23	9.345162213395313e-23	39.94192841737642
0.07914551037666769	0.05569660783645282	12.122934985166026	1.1179888118963046e-21	1.6984830026886164e-21	37.01361073420462
0.16818246769022405	0.08987997520058616	11.76356871483675	6.982120656795883e-21	1.0290726357266544e-20	35.177123025107974
-0.09901502683624475	-0.15813082901692357	-11.762115304021608	7.034167383448017e-21	1.0290726357266544e-20	35.16967896372401
0.18892030519060288	0.09717673506172854	11.576208787066568	1.8207524351797728e-20	2.6152625887127646e-20	34.21649681949559
-0.14940606677098206	-0.23948187405386295	-10.46410307150196	5.579711966800206e-18	7.871379381736006e-18	28.483529471023882
0.08345192801473403	0.12660744276438846	10.335546081824925	1.0842784658010953e-17	1.502771908741869e-17	27.818863489585308
0.11566364517510387	0.03687155962922391	9.393389747363463	1.4114723896509253e-15	1.9225227376279842e-15	22.952525140371815
0.06710791545576397	0.10201573015570228	9.370548487906014	1.5879823393705533e-15	2.126281437462266e-15	22.834872007864572
-0.05742380617378919	-0.11225303649143474	-8.87452335420099	2.039411354193087e-14	2.6852249496875643e-14	20.28750398517269
0.07495883552484356	0.06329024658428865	8.786126099438997	3.2092783629637374e-14	4.1562785356415617e-14	19.83541488249492
0.10282059621769038	0.052125815183168604	8.681000076209955	5.498445171282547e-14	7.006083363408406e-14	19.298675811442244
0.13006011777985146	-0.031207902574894444	5.983144800159315	3.0751611857037275e-8	3.856154502707849e-8	6.17706749037869
-0.034650760710359226	-0.003362884273393687	-5.05161862698234	1.8582421257392697e-6	2.293767623959411e-6	2.1598164811061658
-0.0887110369992521	-0.21267385216225873	-5.032380368252421	2.0148407666948622e-6	2.4488064702906785e-6	2.0809916158891717
0.09903998074233342	0.23872617548843705	4.575973584360871	1.304748582699327e-5	1.561744515655255e-5	0.26713637372663257
0.04401021573203415	0.11014849561956677	4.376895008532543	2.8521018464417255e-5	3.362926057744721e-5	-0.4881937126693021
0.031146105133664767	-0.005078854857767669	3.502466423192286	6.785070258635454e-4	7.88265515341472e-4	-3.513767400840142
0.037693741643961304	0.034714391027570124	3.466097957754331	7.663069952672929e-4	8.773659800886397e-4	-3.628421904639774
-0.0752550049330671	-0.23188220412244015	-3.417843624190125	8.99389489042502e-4	0.0010150252804908236	-3.7790769705848843
0.02367616348849043	-0.002380649503604271	2.815152819886882	0.005823603347448285	0.006479784006315698	-5.5133138149238805
0.024847854723632934	-0.036908216397461606	2.425657276603204	0.01698669280349459	0.018638176826056566	-6.480037052464022
0.03882937568695063	0.13254087855601768	2.4027477114171196	0.018027818061373845	0.019509556532171696	-6.532931132053906
0.03846078717318992	-0.05439415286812163	2.1734811035868655	0.03199190264845822	0.03415351769227296	-7.037264195287407
-0.035152879394593786	-0.18141174808206062	-2.1095254332450617	0.03727691691245222	0.039265019147783	-7.169731402115582
0.015598374789277378	-0.12939878380513176	0.7013599067391105	0.4846304240594801	0.5037605723776175	-9.121809598264665
-0.013826827893524934	-0.13589951115746923	-0.6329233541327204	0.52816011901148	0.5418785636611289	-9.167703022286938
0.006407685553499923	-0.03872099109877513	0.5285676444687333	0.5982212021699238	0.6058907047618459	-9.228682599273688
3.948268691098475e-4	-0.04577320202098036	0.028803345585599976	0.9770761229608643	0.9770761229608643	-9.3690891200431
