err.rate	mtry	ntree	nodesize	nsplit
0.3267549019607843	2	1000	5	1
0.3714262986810027	2	1000	10	0
0.36672058823529413	2	1000	10	1
0.44637247151825155	2	1000	20	0
0.4583529411764706	2	1000	20	1
0.9267352941176471	2	1000	25	0
0.9288919099644055	2	1000	25	1
0.9347647058823529	2	1000	30	0
0.932406862745098	2	1000	30	1
0.3387433155080214	2	1100	5	0
0.3711293226381462	2	1100	5	1
0.35652587510918893	2	1100	10	0
0.3629632820246087	2	1100	10	1
0.4386735854315016	2	1100	20	0
0.4636185383244207	2	1100	20	1
0.931211842691622	2	1100	25	0
0.9281996434937612	2	1100	25	1
0.9270543672014261	2	1100	30	0
0.919162210338681	2	1100	30	1
0.3018545751633987	2	1200	5	0
0.335143878038699	2	1200	5	1
0.38578613331004263	2	1200	10	0
0.3856188379306525	2	1200	10	1
0.413718341503268	2	1200	20	0
0.44420751633986927	2	1200	20	1
0.9281890439791736	2	1200	25	0
0.9308010620915033	2	1200	25	1
0.9394771726213542	2	1200	30	0
0.9277001633986928	2	1200	30	1
0.3355052790346908	2	1300	5	0
0.35144330248527705	2	1300	5	1
0.3421534498133897	2	1300	10	0
0.3592081447963801	2	1300	10	1
0.4564827312932996	2	1300	20	0
0.4153487933634992	2	1300	20	1
0.9358182503770739	2	1300	25	0
0.9324585218702865	2	1300	25	1
0.9352036199095023	2	1300	30	0
0.9364894419306184	2	1300	30	1
0.3212605042016807	2	1400	5	0
0.36054971988795514	2	1400	5	1
0.36015660246399445	2	1400	10	0
0.362436974789916	2	1400	10	1
0.42317577030812326	2	1400	20	0
0.47423669467787116	2	1400	20	1
0.9441165266106443	2	1400	25	0
0.9494358590893984	2	1400	25	1
0.9369719194316294	2	1400	30	0
0.9328601540616247	2	1400	30	1
0.3425588235294118	2	1500	5	0
0.33874183006535946	2	1500	5	1
0.35271755604360816	2	1500	10	0
0.344718954248366	2	1500	10	1
0.42794076879578125	2	1500	20	0
0.446095048188767	2	1500	20	1
0.9361854901960784	2	1500	25	0
0.9394019607843137	2	1500	25	1
0.9390490196078431	2	1500	30	0
0.9459244444444445	2	1500	30	1
0.3353719051179794	2	1600	5	0
0.3285722852213113	2	1600	5	1
0.3801041666666667	2	1600	10	0
0.35847859718175995	2	1600	10	1
0.41923125	2	1600	20	0
0.39088848039215685	2	1600	20	1
0.939019353541812	2	1600	25	0
0.9417738970588235	2	1600	25	1
0.9283696863132604	2	1600	30	0
0.9336590606486745	2	1600	30	1
0.3180340830449827	2	1700	5	0
0.34314302191464824	2	1700	5	1
0.32949250288350634	2	1700	10	0
0.37426182237600925	2	1700	10	1
0.4129459098842604	2	1700	20	0
0.4242329873125721	2	1700	20	1
0.9317507254233152	2	1700	25	0
0.9459861591695502	2	1700	25	1
0.9366868512110726	2	1700	30	0
0.938991557240512	2	1700	30	1
0.3271677559912854	2	1800	5	0
0.34562636165577343	2	1800	5	1
0.34899237472766886	2	1800	10	0
0.3755936819172113	2	1800	10	1
0.41540032679738564	2	1800	20	0
0.4125844226579521	2	1800	20	1
0.9379602396514162	2	1800	25	0
0.9412227668845315	2	1800	25	1
0.9384434142480931	2	1800	30	0
0.9348772503153309	2	1800	30	1
0.33155572755417956	2	1900	5	0
0.35391124871001034	2	1900	5	1
0.33077915376676986	2	1900	10	0
0.3681101780617193	2	1900	10	1
0.40733792569659444	2	1900	20	0
0.4350597523219814	2	1900	20	1
0.9385400390151111	2	1900	25	0
0.9498065015479876	2	1900	25	1
0.9433049535603715	2	1900	30	0
0.9430509868421053	2	1900	30	1
0.31754338161691104	2	2000	5	0
0.3446735232067511	2	2000	5	1
0.3419754901960784	2	2000	10	0
0.37355392156862743	2	2000	10	1
0.40296078431372545	2	2000	20	0
0.4451756397474244	2	2000	20	1
0.9495588235294118	2	2000	25	0
0.9478954901960784	2	2000	25	1
0.9463088235294118	2	2000	30	0
0.9494044117647059	2	2000	30	1
0.38510386332750923	3	100	5	0
0.4969689627675888	3	100	5	1
0.43539215686274507	3	100	10	0
0.3976470588235294	3	100	10	1
0.49653820148749156	3	100	20	0
0.4815953654188948	3	100	20	1
0.797121568627451	3	100	25	0
0.7958823529411765	3	100	25	1
0.7941769131597683	3	100	30	0
0.7783872549019608	3	100	30	1
0.3414041945892281	3	200	5	0
0.3755575980392157	3	200	5	1
0.3562254901960784	3	200	10	0
0.40818627450980394	3	200	10	1
0.48401960784313725	3	200	20	0
0.39009777424483305	3	200	20	1
0.861463110667996	3	200	25	0
0.8728676470588235	3	200	25	1
0.8848821932031469	3	200	30	0
0.8330882352941177	3	200	30	1
0.3378111085071479	3	300	5	0
0.32735294117647057	3	300	5	1
0.35946341530962667	3	300	10	0
0.38968538827960564	3	300	10	1
0.4040190539492633	3	300	20	0
0.4789542483660131	3	300	20	1
0.8820915032679738	3	300	25	0
0.8461928104575164	3	300	25	1
0.8405065359477124	3	300	30	0
0.8922129147017457	3	300	30	1
0.38208333333333333	3	400	5	0
0.3257404803223426	3	400	5	1
0.3383578431372549	3	400	10	0
0.380343137254902	3	400	10	1
0.48644607843137255	3	400	20	0
0.482328431372549	3	400	20	1
0.8949019607843137	3	400	25	0
0.8872337728194726	3	400	25	1
0.9130024509803921	3	400	30	0
0.8840781821203058	3	400	30	1
0.3867549019607843	3	500	5	0
0.35995746095048187	3	500	5	1
0.35271422437588174	3	500	10	0
0.3876470588235294	3	500	10	1
0.44295613160518443	3	500	20	0
0.45200980392156864	3	500	20	1
0.9109803921568628	3	500	25	0
0.9190435029317193	3	500	25	1
0.898891568627451	3	500	30	0
0.9033823529411765	3	500	30	1
0.3431454248366013	3	600	5	0
0.3302941176470588	3	600	5	1
0.3659967320261438	3	600	10	0
0.35859948590767005	3	600	10	1
0.4097875816993464	3	600	20	0
0.49936274509803924	3	600	20	1
0.9156535947712419	3	600	25	0
0.9097498366013071	3	600	25	1
0.9144826797385621	3	600	30	0
0.9104381433212008	3	600	30	1
0.3427370252632138	3	700	5	0
0.3482526378427019	3	700	5	1
0.3523518833515279	3	700	10	0
0.3552941176470588	3	700	10	1
0.4683294594433518	3	700	20	0
0.45647058823529413	3	700	20	1
0.9272440857531131	3	700	25	0
0.9180672268907563	3	700	25	1
0.9241946778711484	3	700	30	0
0.910150877869396	3	700	30	1
0.35215073529411767	3	800	5	0
0.3514828431372549	3	800	5	1
0.37487745098039216	3	800	10	0
0.38316870873476555	3	800	10	1
0.42668504901960785	3	800	20	0
0.4101593137254902	3	800	20	1
0.9188733149509803	3	800	25	0
0.9090539215686274	3	800	25	1
0.8745588235294117	3	800	30	0
0.9232598039215686	3	800	30	1
0.3713193135419568	3	900	5	0
0.37183011108139186	3	900	5	1
0.3526797385620915	3	900	10	0
0.382363834422658	3	900	10	1
0.4056066861672102	3	900	20	0
0.45367102396514164	3	900	20	1
0.9325439217832727	3	900	25	0
0.9015892672858618	3	900	25	1
0.9225709907315092	3	900	30	0
0.9220370370370371	3	900	30	1
0.3450049019607843	3	1000	5	0
0.32515686274509803	3	1000	5	1
0.34198529411764705	3	1000	10	0
0.3894412079944518	3	1000	10	1
0.4463684210526316	3	1000	20	0
0.4414335294117647	3	1000	20	1
0.9403512794948488	3	1000	25	0
0.9378235294117647	3	1000	25	1
0.9322647058823529	3	1000	30	0
0.9321470588235294	3	1000	30	1
0.33849598930481284	3	1100	5	0
0.37098628357352187	3	1100	5	1
0.3477005347593583	3	1100	10	0
0.3529692798611384	3	1100	10	1
0.4487745098039216	3	1100	20	0
0.4518258136134149	3	1100	20	1
0.9371993185989129	3	1100	25	0
0.9364171122994652	3	1100	25	1
0.9365151515151515	3	1100	30	0
0.9379644454406695	3	1100	30	1
0.33524411764705886	3	1200	5	0
0.3215482026143791	3	1200	5	1
0.3415196078431373	3	1200	10	0
0.3672712418300654	3	1200	10	1
0.42643873933754295	3	1200	20	0
0.47254941814124024	3	1200	20	1
0.9296321809425524	3	1200	25	0
0.9302458855027955	3	1200	25	1
0.9380637254901961	3	1200	30	0
0.9350571895424836	3	1200	30	1
0.35983122171945703	3	1300	5	0
0.3311208750339724	3	1300	5	1
0.35184012066365006	3	1300	10	0
0.35262443438914026	3	1300	10	1
0.4315643853695324	3	1300	20	0
0.4560972850678733	3	1300	20	1
0.934713919665264	3	1300	25	0
0.9282521665771915	3	1300	25	1
0.9408720813136942	3	1300	30	0
0.9413763197586728	3	1300	30	1
0.32046918767507004	3	1400	5	0
0.35256652661064425	3	1400	5	1
0.37006302521008405	3	1400	10	0
0.3542577030812325	3	1400	10	1
0.4486725465456055	3	1400	20	0
0.44027147060293165	3	1400	20	1
0.9399754901960784	3	1400	25	0
0.9319192696999118	3	1400	25	1
0.9378711484593838	3	1400	30	0
0.9366574229691876	3	1400	30	1
0.35401307189542486	3	1500	5	0
0.33721241830065357	3	1500	5	1
0.3984450980392157	3	1500	10	0
0.3766948066582955	3	1500	10	1
0.4419705882352941	3	1500	20	0
0.4406470588235294	3	1500	20	1
0.9433181906425937	3	1500	25	0
0.9353071895424837	3	1500	25	1
0.9303508150248051	3	1500	30	0
0.9352118954248366	3	1500	30	1
0.34045461811206695	3	1600	5	0
0.3322671568627451	3	1600	5	1
0.36818321078431376	3	1600	10	0
0.36395220588235294	3	1600	10	1
0.46715208541043535	3	1600	20	0
0.47520220588235296	3	1600	20	1
0.9329905076437355	3	1600	25	0
0.9448057036559644	3	1600	25	1
0.926192152708541	3	1600	30	0
0.9431509310234776	3	1600	30	1
0.3133914011852205	3	1700	5	0
0.34002875375407016	3	1700	5	1
0.347520184544406	3	1700	10	0
0.37073241061130335	3	1700	10	1
0.4404555940023068	3	1700	20	0
0.482726321718838	3	1700	20	1
0.942156862745098	3	1700	25	0
0.9388736917917072	3	1700	25	1
0.939143598615917	3	1700	30	0
0.9392968761916831	3	1700	30	1
0.3274128540305011	3	1800	5	0
0.34221581713120797	3	1800	5	1
0.34143790849673206	3	1800	10	0
0.33848195453480195	3	1800	10	1
0.4380556100217865	3	1800	20	0
0.46161672390236697	3	1800	20	1
0.9412418300653594	3	1800	25	0
0.9488984966655364	3	1800	25	1
0.9400551124404564	3	1800	30	0
0.9400176737361612	3	1800	30	1
0.32419407533854683	3	1900	5	0
0.3690479876160991	3	1900	5	1
0.3531085139318885	3	1900	10	0
0.36011351909184725	3	1900	10	1
0.4409649122807017	3	1900	20	0
0.44405056759545924	3	1900	20	1
0.93765479876161	3	1900	25	0
0.943921568627451	3	1900	25	1
0.9443423239054766	3	1900	30	0
0.9451933046986217	3	1900	30	1
0.3584411764705882	3	2000	5	0
0.36085684612828184	3	2000	5	1
0.35391807909604517	3	2000	10	0
0.37177143569292126	3	2000	10	1
0.435828431372549	3	2000	20	0
0.4499269607843137	3	2000	20	1
0.9401421568627452	3	2000	25	0
0.9384191176470588	3	2000	25	1
0.9483872549019607	3	2000	30	0
0.9397136133572002	3	2000	30	1
0.3831862745098039	4	100	5	0
0.3557843137254902	4	100	5	1
0.42965104685942174	4	100	10	0
0.45355558159518783	4	100	10	1
0.38279192273924495	4	100	20	0
0.3703921568627451	4	100	20	1
0.8100176344627787	4	100	25	0
0.791078431372549	4	100	25	1
0.7368627450980392	4	100	30	0
0.7973039215686275	4	100	30	1
0.3220588235294118	4	200	5	0
0.3786671568627451	4	200	5	1
0.3690686274509804	4	200	10	0
0.447243644848336	4	200	10	1
0.4965686274509804	4	200	20	0
0.4555300764373546	4	200	20	1
0.8494029757046896	4	200	25	0
0.8501470588235294	4	200	25	1
0.8650946620819517	4	200	30	0
0.826581862745098	4	200	30	1
0.38312728481222996	4	300	5	0
0.351728645481181	4	300	5	1
0.3559803921568627	4	300	10	0
0.3776797385620915	4	300	10	1
0.44838235294117645	4	300	20	0
0.41703451495540744	4	300	20	1
0.8931322016768729	4	300	25	0
0.8807761437908497	4	300	25	1
0.8747701340423175	4	300	30	0
0.8862949509152931	4	300	30	1
0.33205882352941174	4	400	5	0
0.36583208537997686	4	400	5	1
0.40360539215686275	4	400	10	0
0.39612745098039215	4	400	10	1
0.45691176470588235	4	400	20	0
0.47795343137254903	4	400	20	1
0.8760717685132305	4	400	25	0
0.8904553007643735	4	400	25	1
0.8983333333333333	4	400	30	0
0.8910313725490197	4	400	30	1
0.31433333333333335	4	500	5	0
0.3385	4	500	5	1
0.3625580392156863	4	500	10	0
0.35222450980392156	4	500	10	1
0.42459986706547026	4	500	20	0
0.4457745098039216	4	500	20	1
0.9078529411764706	4	500	25	0
0.9150980392156862	4	500	25	1
0.8942058823529412	4	500	30	0
0.913053506148222	4	500	30	1
0.3401263272107262	4	600	5	0
0.4016908496732026	4	600	5	1
0.36227124183006537	4	600	10	0
0.35968647875816995	4	600	10	1
0.3983986928104575	4	600	20	0
0.45873254213966286	4	600	20	1
0.9065302287581699	4	600	25	0
0.901968954248366	4	600	25	1
0.8934803921568627	4	600	30	0
0.8918157679738562	4	600	30	1
0.3458879374534624	4	700	5	0
0.3644713782949077	4	700	5	1
0.3689921523034443	4	700	10	0
0.34696078431372546	4	700	10	1
0.4571218487394958	4	700	20	0
0.47336834733893557	4	700	20	1
0.915672268907563	4	700	25	0
0.9237123691581896	4	700	25	1
0.9009663865546218	4	700	30	0
0.9138515406162465	4	700	30	1
0.34824837986041873	4	800	5	0
0.37576593137254904	4	800	5	1
0.3738970588235294	4	800	10	0
0.3950900735294118	4	800	10	1
0.41188028386381237	4	800	20	0
0.42741940844134263	4	800	20	1
0.9162586931324254	4	800	25	0
0.9276531862745098	4	800	25	1
0.9217769607843137	4	800	30	0
0.9303573069852942	4	800	30	1
0.3520479302832244	4	900	5	0
0.3472430855581404	4	900	5	1
0.35605119825708065	4	900	10	0
0.3899406513380031	4	900	10	1
0.4034919316125697	4	900	20	0
0.44269063180827883	4	900	20	1
0.9430372549019608	4	900	25	0
0.9235403050108932	4	900	25	1
0.928611111111111	4	900	30	0
0.9321533690944284	4	900	30	1
0.3426613725490196	4	1000	5	0
0.3569513725490196	4	1000	5	1
0.36504480392156863	4	1000	10	0
0.4054575423795016	4	1000	10	1
0.4512549019607843	4	1000	20	0
0.40541784989858015	4	1000	20	1
0.9282107843137255	4	1000	25	0
0.9089274529750863	4	1000	25	1
0.9276658358258557	4	1000	30	0
0.902416568627451	4	1000	30	1
0.331065438660436	4	1100	5	0
0.33340463458110514	4	1100	5	1
0.3586507145230974	4	1100	10	0
0.4061319073083779	4	1100	10	1
0.47591354723707663	4	1100	20	0
0.45680035650623885	4	1100	20	1
0.9195677361853832	4	1100	25	0
0.9212388591800357	4	1100	25	1
0.912908734402852	4	1100	30	0
0.9472147950089127	4	1100	30	1
0.325828431372549	4	1200	5	0
0.3341339869281046	4	1200	5	1
0.38119281045751635	4	1200	10	0
0.38217619717209594	4	1200	10	1
0.44947712418300656	4	1200	20	0
0.4431724271629556	4	1200	20	1
0.938717320261438	4	1200	25	0
0.9340114379084967	4	1200	25	1
0.922328431372549	4	1200	30	0
0.9393668300653595	4	1200	30	1
0.335316750028211	4	1300	5	0
0.3486500754147813	4	1300	5	1
0.35126696832579185	4	1300	10	0
0.3554977375565611	4	1300	10	1
0.4432051282051282	4	1300	20	0
0.4444920060331825	4	1300	20	1
0.9357164404223227	4	1300	25	0
0.9336538461538462	4	1300	25	1
0.937921794871795	4	1300	30	0
0.9336215266128033	4	1300	30	1
0.3197058823529412	4	1400	5	0
0.32260056413003446	4	1400	5	1
0.3408973244470202	4	1400	10	0
0.35300420168067226	4	1400	10	1
0.4537955182072829	4	1400	20	0
0.4673287271112825	4	1400	20	1
0.9280613445378151	4	1400	25	0
0.9368767507002801	4	1400	25	1
0.9363197526201492	4	1400	30	0
0.9376610644257704	4	1400	30	1
0.33302351378798534	4	1500	5	0
0.33371973968414265	4	1500	5	1
0.3578258557660352	4	1500	10	0
0.36022470588235295	4	1500	10	1
0.4393382093578172	4	1500	20	0
0.43423529411764705	4	1500	20	1
0.9370065359477124	4	1500	25	0
0.9392875816993465	4	1500	25	1
0.9449771241830065	4	1500	30	0
0.947186274509804	4	1500	30	1
0.34791666666666665	4	1600	5	0
0.33175245098039213	4	1600	5	1
0.36	4	1600	10	0
0.36003676470588236	4	1600	10	1
0.43796262254901963	4	1600	20	0
0.5029050445257134	4	1600	20	1
0.929972954699121	4	1600	25	0
0.9391299019607843	4	1600	25	1
0.9351197449318711	4	1600	30	0
0.9460906862745098	4	1600	30	1
0.3461534025374856	4	1700	5	0
0.34500000000000003	4	1700	5	1
0.373018990878085	4	1700	10	0
0.35775213379469434	4	1700	10	1
0.45598243759978635	4	1700	20	0
0.46414832683088864	4	1700	20	1
0.9367762399077278	4	1700	25	0
0.9524423298731257	4	1700	25	1
0.9275432525951557	4	1700	30	0
0.9426095259704653	4	1700	30	1
0.3416312202171705	4	1800	5	0
0.34441039489648156	4	1800	5	1
0.3577886710239651	4	1800	10	0
0.3529330065359477	4	1800	10	1
0.4058033769063181	4	1800	20	0
0.45961873638344225	4	1800	20	1
0.9370561002178649	4	1800	25	0
0.9404493464052288	4	1800	25	1
0.9376479847494553	4	1800	30	0
0.942775054466231	4	1800	30	1
0.3404195046439628	4	1900	5	0
0.33481424148606814	4	1900	5	1
0.3542105263157895	4	1900	10	0
0.370504463883752	4	1900	10	1
0.45431217339105906	4	1900	20	0
0.44540247678018574	4	1900	20	1
0.9431320949432405	4	1900	25	0
0.9468214654282766	4	1900	25	1
0.9426686855070775	4	1900	30	0
0.9357180213744731	4	1900	30	1
0.3320294117647059	4	2000	5	0
0.331828431372549	4	2000	5	1
0.36615441176470587	4	2000	10	0
0.3730392156862745	4	2000	10	1
0.4288897058823529	4	2000	20	0
0.42700490196078433	4	2000	20	1
0.9438406862745098	4	2000	25	0
0.9454656862745098	4	2000	25	1
