"Module"	"Gene1"	"Gene2"
"M1"	"NPY1R"	"MPDZ"
"M1"	"NPY1R"	"NTRK2"
"M1"	"NPY1R"	"ULBP2"
"M1"	"NPY1R"	"SLC16A4"
"M1"	"NPY1R"	"TNFRSF11B"
"M1"	"NPY1R"	"PCDHA6"
"M1"	"NPY1R"	"ELAVL2"
"M1"	"NPY1R"	"GPSM3"
"M1"	"NPY1R"	"EP400"
"M1"	"NPY1R"	"HTRA2"
"M1"	"NPY1R"	"TMEM55B"
"M1"	"NPY1R"	"VAMP1"
"M1"	"DNAJB12"	"WIPF3"
"M1"	"HNF1B"	"PLXNA1"
"M1"	"HNF1B"	"S100A13"
"M1"	"HNF1B"	"HOXA10"
"M1"	"HNF1B"	"CSRP3"
"M1"	"HNF1B"	"CLDN17"
"M1"	"HNF1B"	"HIPK2"
"M1"	"HNF1B"	"LONP1"
"M1"	"HNF1B"	"FOXN3"
"M1"	"HNF1B"	"NFIB"
"M1"	"HNF1B"	"CSTF2T"
"M1"	"HNF1B"	"DNMT3L"
"M1"	"HNF1B"	"SMARCD2"
"M1"	"HNF1B"	"SLC31A2"
"M1"	"HNF1B"	"ZBTB22"
"M1"	"HNF1B"	"MPI"
"M1"	"HNF1B"	"PTPRK"
"M1"	"HNF1B"	"TPK1"
"M1"	"HNF1B"	"PCDHA7"
"M1"	"HNF1B"	"WNT8A"
"M1"	"HNF1B"	"SSTR5"
"M1"	"HNF1B"	"LGALS7"
"M1"	"HNF1B"	"FAM111A"
"M1"	"HNF1B"	"FLT3LG"
"M1"	"HNF1B"	"LDB2"
"M1"	"HNF1B"	"MYADM"
"M1"	"EME2"	"VLDLR"
"M1"	"PRPS1"	"WISP1"
"M1"	"PSMB6"	"MOXD1"
"M1"	"FBN2"	"HRH3"
"M1"	"FBN2"	"DNAJC11"
"M1"	"FBN2"	"NES"
"M1"	"FBN2"	"CARD9"
"M1"	"FBN2"	"RPLP1"
"M1"	"FBN2"	"FLT4"
"M1"	"FBN2"	"ESCO2"
"M1"	"FBN2"	"ADRB2"
"M1"	"FBN2"	"CBX1"
"M1"	"FBN2"	"KCNJ5"
"M1"	"FBN2"	"CCAR1"
"M1"	"FBN2"	"CTGF"
"M1"	"FBN2"	"RNF40"
"M1"	"FBN2"	"LAGE3"
"M1"	"FBN2"	"ERCC8"
"M1"	"FBN2"	"RAD21L1"
"M1"	"ARL2BP"	"WISP1"
"M1"	"TRIM40"	"CILP"
"M1"	"SARDH"	"NFE2"
"M1"	"LMX1A"	"YTHDF2"
"M1"	"LMX1A"	"CNN1"
"M1"	"LMX1A"	"RGPD6"
"M1"	"LMX1A"	"SPRY3"
"M1"	"LMX1A"	"ETV7"
"M1"	"LMX1A"	"PPP4R2"
"M1"	"LMX1A"	"RSL1D1"
"M1"	"LMX1A"	"PTP4A1"
"M1"	"LMX1A"	"BAALC"
"M1"	"LMX1A"	"UBR3"
"M1"	"LMX1A"	"CHID1"
"M1"	"LMX1A"	"KCNQ4"
"M1"	"LMX1A"	"C14orf166"
"M1"	"ZNF638"	"PKP2"
"M1"	"COMMD4"	"SRPX"
"M1"	"C9orf3"	"MOXD1"
"M1"	"MYH7"	"WNT1"
"M1"	"MYH7"	"PFN2"
"M1"	"MYH7"	"ADRB2"
"M1"	"MYH7"	"PTP4A1"
"M1"	"MYH7"	"LAMB3"
"M1"	"MYH7"	"SUN2"
"M1"	"MYH7"	"RGS19"
"M1"	"MYH7"	"CDH18"
"M1"	"MYH7"	"RASSF5"
"M1"	"MYH7"	"WDR26"
"M1"	"MYH7"	"WASL"
"M1"	"MYH7"	"VEZF1"
"M1"	"MYH7"	"SYP"
"M1"	"MYH7"	"KCND1"
"M1"	"TXNRD2"	"SRPX"
"M1"	"TXNRD2"	"ADCY2"
"M1"	"MTSS1"	"PKP2"
"M1"	"MYBPC3"	"NFE2"
"M1"	"DAO"	"PLXNA1"
"M1"	"DAO"	"LIN37"
"M1"	"DAO"	"ARPC1B"
"M1"	"DAO"	"TUBA1C"
"M1"	"DAO"	"PRKAB2"
"M1"	"DAO"	"PTP4A1"
"M1"	"DAO"	"RAB5B"
"M1"	"DAO"	"ZDHHC17"
"M1"	"DAO"	"ZIC3"
"M1"	"DAO"	"SNAPC4"
"M1"	"DAO"	"ANP32A"
"M1"	"DAO"	"PRKDC"
"M1"	"DAO"	"ASB3"
"M1"	"DAO"	"FGFR3"
"M1"	"DAO"	"ZNF8"
"M1"	"DAO"	"ZW10"
"M1"	"DAO"	"BMPR1A"
"M1"	"DAO"	"NOSIP"
"M1"	"DAO"	"DLC1"
"M1"	"DAO"	"ANGPT2"
"M1"	"DAO"	"EDAR"
"M1"	"DAO"	"TSNAX"
"M1"	"DAO"	"CNTFR"
"M1"	"DAO"	"DCAF17"
"M1"	"DAO"	"RHOQ"
"M1"	"DAO"	"BOD1L1"
"M1"	"DAO"	"PRPF38B"
"M1"	"LGR6"	"PTP4A1"
"M1"	"LGR6"	"ATXN10"
"M1"	"LGR6"	"RPS15A"
"M1"	"LGR6"	"TTLL5"
"M1"	"LGR6"	"TYW1"
"M1"	"LGR6"	"CRYZL1"
"M1"	"LGR6"	"C14orf166"
"M1"	"LGR6"	"NRXN2"
"M1"	"LGR6"	"BTG3"
"M1"	"APOH"	"NDRG2"
"M1"	"APOH"	"AR"
"M1"	"AGFG2"	"NDRG2"
"M1"	"ARHGEF15"	"ADCY2"
"M1"	"PAX1"	"NFE2"
"M1"	"NAGK"	"AMIGO3"
"M1"	"NAGK"	"WISP1"
"M1"	"RNF144A"	"ADCY2"
"M1"	"TJP2"	"KCNJ15"
"M1"	"TJP2"	"FAM189B"
"M1"	"TJP2"	"PLCE1"
"M1"	"TJP2"	"USP22"
"M1"	"TJP2"	"NEIL1"
"M1"	"TJP2"	"PTP4A1"
"M1"	"TJP2"	"ZNF799"
"M1"	"H3F3B"	"KCNN2"
"M1"	"H3F3B"	"RAMP1"
"M1"	"H3F3B"	"ADCY2"
"M1"	"COPS7A"	"ATP1B1"
"M1"	"COPS7A"	"GADD45G"
"M1"	"COPS7A"	"TRIM29"
"M1"	"COPS7A"	"WISP1"
"M1"	"C6orf25"	"VLDLR"
"M1"	"C6orf25"	"MLIP"
"M1"	"SNTB2"	"NFE2"
"M1"	"PRDX4"	"MOXD1"
"M1"	"PRDX4"	"AMIGO3"
"M1"	"NRGN"	"CLIC6"
"M1"	"UBB"	"WNT1"
"M1"	"CDS2"	"HOXB2"
"M1"	"EIF4EBP2"	"RXRG"
"M1"	"EIF4EBP2"	"S100A1"
"M1"	"PSEN1"	"CRYAB"
"M1"	"MAP1LC3C"	"PTP4A1"
"M1"	"MAP1LC3C"	"DDR1"
"M1"	"MAP1LC3C"	"ORC6"
"M1"	"MAP1LC3C"	"SRCAP"
"M1"	"MAP1LC3C"	"SWI5"
"M1"	"MAP1LC3C"	"TAF6"
"M1"	"MAP1LC3C"	"ZSCAN2"
"M1"	"MAP1LC3C"	"GABARAPL1"
"M1"	"MAP1LC3C"	"PNP"
"M1"	"MAP1LC3C"	"FAF2"
"M1"	"MAP1LC3C"	"BTBD2"
"M1"	"MAP1LC3C"	"HIST1H4L"
"M1"	"MAP1LC3C"	"CD247"
"M1"	"MAP1LC3C"	"ADRA1D"
"M1"	"NR0B1"	"RASGRF1"
"M1"	"NR0B1"	"PAX2"
"M1"	"NR0B1"	"PPL"
"M1"	"NR0B1"	"CILP"
"M1"	"TP53INP1"	"NEFM"
"M1"	"TP53INP1"	"PAPPA2"
"M1"	"TP53INP1"	"MLIP"
"M1"	"TP53INP1"	"SEMA3B"
"M1"	"COX6C"	"ADCY2"
"M1"	"ATOH8"	"PFN2"
"M1"	"ATOH8"	"CFP"
"M1"	"ATOH8"	"AGRN"
"M1"	"ATOH8"	"PPHLN1"
"M1"	"ATOH8"	"GALC"
"M1"	"ATOH8"	"NEU1"
"M1"	"ATOH8"	"PPARA"
"M1"	"ATOH8"	"CIZ1"
"M1"	"ATOH8"	"PTP4A1"
"M1"	"ATOH8"	"PRTN3"
"M1"	"ATOH8"	"MOGS"
"M1"	"ATOH8"	"UVRAG"
"M1"	"ATOH8"	"FAM69B"
"M1"	"ATOH8"	"SCN3A"
"M1"	"ATOH8"	"NYAP1"
"M1"	"ATOH8"	"DLG2"
"M1"	"ATOH8"	"RUNX1T1"
"M1"	"ATOH8"	"CDC14A"
"M1"	"ATOH8"	"SCUBE2"
"M1"	"ATOH8"	"VSIG10"
"M1"	"ATOH8"	"TCAIM"
"M1"	"ATOH8"	"WRAP73"
"M1"	"ATOH8"	"MFAP4"
"M1"	"ATOH8"	"PHF19"
"M1"	"DHX36"	"RORC"
"M1"	"TNNI1"	"PIEZO2"
"M1"	"LY9"	"PCSK1N"
"M1"	"PXMP2"	"DRD1"
"M1"	"PXMP2"	"ANGPTL7"
"M1"	"WIPF3"	"IVL"
"M1"	"WIPF3"	"PTP4A1"
"M1"	"WIPF3"	"DIS3"
"M1"	"WIPF3"	"LPAR4"
"M1"	"WIPF3"	"TXNL1"
"M1"	"WIPF3"	"TOP2B"
"M1"	"WIPF3"	"PURB"
"M1"	"WIPF3"	"NUBPL"
"M1"	"WIPF3"	"PHACTR2"
"M1"	"WIPF3"	"EPS8L2"
"M1"	"WIPF3"	"RNF126"
"M1"	"WIPF3"	"PTPRK"
"M1"	"WIPF3"	"FGFBP1"
"M1"	"WIPF3"	"SIK1"
"M1"	"WIPF3"	"COL1A2"
"M1"	"WIPF3"	"MYL2"
"M1"	"WIPF3"	"UACA"
"M1"	"TBX21"	"TFF3"
"M1"	"AMER1"	"ATP1B1"
"M1"	"AMER1"	"AMIGO3"
"M1"	"AMER1"	"WISP1"
"M1"	"EWSR1"	"CA14"
"M1"	"GSTM5"	"BOP1"
"M1"	"GSTM5"	"FOLR3"
"M1"	"GSTM5"	"MAGEF1"
"M1"	"GSTM5"	"OR1M1"
"M1"	"CD6"	"NFE2"
"M1"	"KCTD10"	"WISP1"
"M1"	"ZNF140"	"MOXD1"
"M1"	"PPP2R5B"	"KCNN2"
"M1"	"PPP2R5B"	"FLNC"
"M1"	"SMARCA1"	"S100A1"
"M1"	"HDAC7"	"KCNN2"
"M1"	"URGCP"	"FAM107A"
"M1"	"FBXO7"	"DDN"
"M1"	"NFYB"	"SRPX"
"M1"	"MGP"	"WISP1"
"M1"	"HOXB3"	"GPM6B"
"M1"	"HOXB3"	"CTBS"
"M1"	"HOXB3"	"FOLR3"
"M1"	"HOXB3"	"DCAF17"
"M1"	"HOXB3"	"SHC1"
"M1"	"HOXB3"	"OR8H2"
"M1"	"CRNN"	"NFE2"
"M1"	"DNAJC19"	"S100A1"
"M1"	"MFAP2"	"PAX3"
"M1"	"ATP6V0A4"	"NFE2"
"M1"	"HOXD4"	"PIK3C2B"
"M1"	"HOXD4"	"PTP4A1"
"M1"	"HOXD4"	"BMPR1A"
"M1"	"HOXD4"	"OLIG3"
"M1"	"HOXD4"	"TRAF3IP1"
"M1"	"HOXD4"	"EIF3I"
"M1"	"HOXD4"	"ZNF324B"
"M1"	"HOXD4"	"ST7L"
"M1"	"HOXD4"	"SYNE1"
"M1"	"HOXD4"	"NPRL3"
"M1"	"HOXD4"	"MAPKBP1"
"M1"	"HOXD4"	"ODF4"
"M1"	"HOXD4"	"UPRT"
"M1"	"HOXD4"	"SFPQ"
"M1"	"HOXD4"	"ADPGK"
"M1"	"HOXD4"	"SRGN"
"M1"	"HOXD4"	"ABLIM2"
"M1"	"IPO11"	"HOXB2"
"M1"	"HAUS6"	"NFE2"
"M1"	"NR3C2"	"RIMS4"
"M1"	"NR3C2"	"WISP1"
"M1"	"CHMP4C"	"RIMS4"
"M1"	"CHMP4C"	"ADCY2"
"M1"	"IRF8"	"RXRG"
"M1"	"SYNPO2"	"MOXD1"
"M1"	"SYNPO2"	"RPE65"
"M1"	"SYNPO2"	"GIT1"
"M1"	"SYNPO2"	"AKR1B1"
"M1"	"SYNPO2"	"RAMP1"
"M1"	"SYNPO2"	"EPN1"
"M1"	"SYNPO2"	"CNTNAP4"
"M1"	"SYNPO2"	"PTP4A1"
"M1"	"SYNPO2"	"RGL2"
"M1"	"SYNPO2"	"MEGF8"
"M1"	"SYNPO2"	"RAB11FIP5"
"M1"	"SYNPO2"	"KDM1B"
"M1"	"SYNPO2"	"LHX2"
"M1"	"SYNPO2"	"TFAP2A"
"M1"	"SYNPO2"	"TAPBP"
"M1"	"SYNPO2"	"CARD8"
"M1"	"SYNPO2"	"ASB12"
"M1"	"SYNPO2"	"CPLX2"
"M1"	"SYNPO2"	"RND1"
"M1"	"SYNPO2"	"ARHGEF7"
"M1"	"SYNPO2"	"DCUN1D5"
"M1"	"SYNPO2"	"TNKS2"
"M1"	"SYNPO2"	"FCN1"
"M1"	"SYNPO2"	"PROP1"
"M1"	"SYNPO2"	"ZNF395"
"M1"	"SYNPO2"	"RUSC1"
"M1"	"SYNPO2"	"WSB2"
"M1"	"SYNPO2"	"ZNF804A"
"M1"	"SYNPO2"	"PRTN3"
"M1"	"SYNPO2"	"CDK12"
"M1"	"SYNPO2"	"GRIA3"
"M1"	"SYNPO2"	"CLCA1"
"M1"	"SYNPO2"	"APLF"
"M1"	"SYNPO2"	"RICTOR"
"M1"	"SYNPO2"	"SLC4A8"
"M1"	"SYNPO2"	"SIGLEC9"
"M1"	"SYNPO2"	"TPD52L1"
"M1"	"SYNPO2"	"C4orf46"
"M1"	"SYNPO2"	"GNAO1"
"M1"	"SYNPO2"	"CDH7"
"M1"	"PRPF40B"	"CFC1"
"M1"	"BUD31"	"DRD4"
"M1"	"ERCC6L2"	"ATP1B1"
"M1"	"BBC3"	"ADCY2"
"M1"	"HIST1H4D"	"NFE2"
"M1"	"ARNT"	"PKP2"
"M1"	"KNTC1"	"CCDC8"
"M1"	"HOXD3"	"CTBS"
"M1"	"HOXD3"	"ROCK1"
"M1"	"HOXD3"	"PTPRK"
"M1"	"HOXD3"	"FGFBP1"
"M1"	"HOXD3"	"PCGF6"
"M1"	"HOXD3"	"TFR2"
"M1"	"HOXD3"	"CAPNS2"
"M1"	"HOXD3"	"EZH2"
"M1"	"HOXD3"	"GALNT13"
"M1"	"CD200"	"SRPX"
"M1"	"BHLHE40"	"GADD45G"
"M1"	"EEF1D"	"ADCY2"
"M1"	"TRAP1"	"GRIN2B"
"M1"	"CCL25"	"GRIN2B"
"M1"	"TMEM11"	"FAM107A"
"M1"	"LCN2"	"VLDLR"
"M1"	"LCN2"	"S100A1"
"M1"	"RIMS2"	"PTP4A1"
"M1"	"RIMS2"	"EXD1"
"M1"	"RIMS2"	"DNA2"
"M1"	"RIMS2"	"RGCC"
"M1"	"RIMS2"	"SPC24"
"M1"	"RIMS2"	"HN1"
"M1"	"RIMS2"	"TRDN"
"M1"	"RIMS2"	"SMC3"
"M1"	"RIMS2"	"DDX53"
"M1"	"RIMS2"	"HSF4"
"M1"	"RIMS2"	"SDHA"
"M1"	"MOXD1"	"IMPDH1"
"M1"	"MOXD1"	"KCNK17"
"M1"	"MOXD1"	"CRYBB1"
"M1"	"MOXD1"	"HSD11B1"
"M1"	"MOXD1"	"PLK1"
"M1"	"MOXD1"	"RALB"
"M1"	"MOXD1"	"BTBD10"
"M1"	"MOXD1"	"KATNAL2"
"M1"	"LCAT"	"GET4"
"M1"	"LCAT"	"MYO5A"
"M1"	"LCAT"	"FGF8"
"M1"	"LCAT"	"CIZ1"
"M1"	"LCAT"	"PRKAB2"
"M1"	"LCAT"	"PTP4A1"
"M1"	"LCAT"	"GJD4"
"M1"	"LCAT"	"CD2AP"
"M1"	"LCAT"	"LSM12"
"M1"	"LCAT"	"IL1RAP"
"M1"	"LCAT"	"CARD6"
"M1"	"LCAT"	"CDX1"
"M1"	"LCAT"	"HDAC2"
"M1"	"LCAT"	"SMAD3"
"M1"	"LCAT"	"DNM3"
"M1"	"LCAT"	"ATP6V0A1"
"M1"	"LCAT"	"PKP1"
"M1"	"LCAT"	"BBS9"
"M1"	"LCAT"	"NPC2"
"M1"	"LCAT"	"PRR5-ARHGAP8"
"M1"	"LCAT"	"MED12L"
"M1"	"LCAT"	"HSCB"
"M1"	"LCAT"	"MAGEH1"
"M1"	"LCAT"	"CENPL"
"M1"	"LCAT"	"ARL5B"
"M1"	"LCAT"	"KRT16"
"M1"	"LCAT"	"SATB1"
"M1"	"LCAT"	"CDH11"
"M1"	"LCAT"	"GPN3"
"M1"	"LCAT"	"ANXA5"
"M1"	"LCAT"	"KCNIP3"
"M1"	"LCAT"	"ZNF287"
"M1"	"LCAT"	"XPO4"
"M1"	"LCAT"	"MGMT"
"M1"	"LCAT"	"PI4KA"
"M1"	"LCAT"	"TRAPPC8"
"M1"	"LCAT"	"USP2"
"M1"	"ATP1B1"	"PFKP"
"M1"	"ATP1B1"	"AMIGO3"
"M1"	"ATP1B1"	"REV1"
"M1"	"ATP1B1"	"MCM2"
"M1"	"ATP1B1"	"SRSF9"
"M1"	"ATP1B1"	"ATP6V1A"
"M1"	"ATP1B1"	"MATK"
"M1"	"ATP1B1"	"KLHL17"
"M1"	"ATP1B1"	"FXYD1"
"M1"	"ATP1B1"	"ALDH9A1"
"M1"	"ATP1B1"	"OLFM4"
"M1"	"GCM1"	"MT1F"
"M1"	"GCM1"	"CPAMD8"
"M1"	"VLDLR"	"GSPT1"
"M1"	"VLDLR"	"NFATC2"
"M1"	"VLDLR"	"WDR62"
"M1"	"VLDLR"	"PPP1R37"
"M1"	"VLDLR"	"PEMT"
"M1"	"VLDLR"	"SLC3A2"
"M1"	"VLDLR"	"CBLC"
"M1"	"VLDLR"	"ADRB2"
"M1"	"VLDLR"	"ERBB2"
"M1"	"VLDLR"	"IGF1R"
"M1"	"VLDLR"	"DOK3"
"M1"	"VLDLR"	"ARL6IP1"
"M1"	"VLDLR"	"SLC17A1"
"M1"	"VLDLR"	"PPFIA3"
"M1"	"VLDLR"	"MESDC2"
"M1"	"VLDLR"	"IQCB1"
"M1"	"VLDLR"	"NUP98"
"M1"	"VLDLR"	"S100A2"
"M1"	"VLDLR"	"CSE1L"
"M1"	"VLDLR"	"NPAT"
"M1"	"VLDLR"	"SLC22A16"
"M1"	"VLDLR"	"TRIM71"
"M1"	"VLDLR"	"NCOA2"
"M1"	"VLDLR"	"VPS37D"
"M1"	"VLDLR"	"CDK18"
"M1"	"VLDLR"	"PIAS4"
"M1"	"VLDLR"	"RELT"
"M1"	"VLDLR"	"ARHGEF11"
"M1"	"VLDLR"	"NUP43"
"M1"	"VLDLR"	"TARBP1"
"M1"	"VLDLR"	"HSPB1"
"M1"	"VLDLR"	"TMEM14A"
"M1"	"VLDLR"	"MYSM1"
"M1"	"VLDLR"	"FOXP2"
"M1"	"TFPT"	"CLIC6"
"M1"	"VPS11"	"NDRG2"
"M1"	"VPS11"	"MYH14"
"M1"	"VPS11"	"RXRG"
"M1"	"VPS11"	"HOXB2"
"M1"	"CCDC8"	"DTNBP1"
"M1"	"CCDC8"	"CDK5"
"M1"	"CCDC8"	"FAM189B"
"M1"	"CCDC8"	"DVL3"
"M1"	"CCDC8"	"ACVR1"
"M1"	"CCDC8"	"DPF1"
"M1"	"CCDC8"	"HFE"
"M1"	"CCDC8"	"BNIP3L"
"M1"	"CCDC8"	"ECD"
"M1"	"CCDC8"	"EPAS1"
"M1"	"CCDC8"	"C19orf25"
"M1"	"CCDC8"	"ATG7"
"M1"	"CCDC8"	"TMEM168"
"M1"	"CCDC8"	"FBXL13"
"M1"	"CCDC8"	"TRIM65"
"M1"	"CCDC8"	"SLC37A3"
"M1"	"MEOX2"	"NDRG2"
"M1"	"HRH3"	"DRD4"
"M1"	"HRH3"	"TRIM29"
"M1"	"HRH3"	"RXRG"
"M1"	"HRH3"	"HECW1"
"M1"	"HRH3"	"CFC1"
"M1"	"RGPD6"	"CD36"
"M1"	"NDRG2"	"SRP19"
"M1"	"NDRG2"	"CCL7"
"M1"	"NDRG2"	"MNT"
"M1"	"NDRG2"	"GSPT1"
"M1"	"NDRG2"	"ITGA8"
"M1"	"NDRG2"	"FBXW11"
"M1"	"NDRG2"	"DNAJC11"
"M1"	"NDRG2"	"DES"
"M1"	"NDRG2"	"JUN"
"M1"	"NDRG2"	"DERL2"
"M1"	"NDRG2"	"PPP1R37"
"M1"	"NDRG2"	"FLT4"
"M1"	"NDRG2"	"NUP155"
"M1"	"NDRG2"	"DOCK4"
"M1"	"NDRG2"	"CDH1"
"M1"	"NDRG2"	"SHARPIN"
"M1"	"NDRG2"	"RPL8"
"M1"	"NDRG2"	"SLC3A2"
"M1"	"NDRG2"	"UBASH3A"
"M1"	"NDRG2"	"EIF4A2"
"M1"	"NDRG2"	"RSL1D1"
"M1"	"NDRG2"	"ZADH2"
"M1"	"NDRG2"	"MSRB1"
"M1"	"NDRG2"	"TMED1"
"M1"	"NDRG2"	"HPR"
"M1"	"NDRG2"	"GJD4"
"M1"	"NDRG2"	"DEDD2"
"M1"	"NDRG2"	"POLL"
"M1"	"NDRG2"	"RUNX1T1"
"M1"	"NDRG2"	"SPC24"
"M1"	"NDRG2"	"PPP1R3F"
"M1"	"NDRG2"	"HTRA1"
"M1"	"NDRG2"	"ZNF528"
"M1"	"NDRG2"	"ABI2"
"M1"	"NDRG2"	"NHEJ1"
"M1"	"NDRG2"	"FKBP14"
"M1"	"NDRG2"	"SORBS2"
"M1"	"NDRG2"	"SWI5"
"M1"	"NDRG2"	"BTN2A2"
"M1"	"NDRG2"	"PRKCH"
"M1"	"NDRG2"	"IKZF3"
"M1"	"NDRG2"	"HIST1H1B"
"M1"	"NDRG2"	"TPMT"
"M1"	"NDRG2"	"CSPP1"
"M1"	"NDRG2"	"ATP1A4"
"M1"	"NDRG2"	"SATB2"
"M1"	"NDRG2"	"DPH6"
"M1"	"NDRG2"	"CTSO"
"M1"	"NDRG2"	"ASGR1"
"M1"	"NDRG2"	"CD24"
"M1"	"NDRG2"	"C6orf136"
"M1"	"NDRG2"	"HCN1"
"M1"	"ZHX3"	"NFE2"
"M1"	"MOAP1"	"PPL"
"M1"	"MOAP1"	"KCNH1"
"M1"	"ADRA2B"	"DNAJA3"
"M1"	"ADRA2B"	"PPP1R3G"
"M1"	"ADRA2B"	"CD59"
"M1"	"ADRA2B"	"XK"
"M1"	"ADRA2B"	"CEP97"
"M1"	"ADRA2B"	"ELN"
"M1"	"ADRA2B"	"CBLL1"
"M1"	"ADRA2B"	"PTP4A1"
"M1"	"ADRA2B"	"SRP68"
"M1"	"ADRA2B"	"CEP57"
"M1"	"ADRA2B"	"RAB11FIP5"
"M1"	"ADRA2B"	"GAS2L2"
"M1"	"ADRA2B"	"GTF3A"
"M1"	"ADRA2B"	"STAP2"
"M1"	"ADRA2B"	"CUEDC2"
"M1"	"ADRA2B"	"IMPDH2"
"M1"	"ADRA2B"	"RUSC1"
"M1"	"ADRA2B"	"IARS"
"M1"	"ADRA2B"	"RTKN"
"M1"	"ADRA2B"	"SAA1"
"M1"	"ADRA2B"	"EGR2"
"M1"	"ADRA2B"	"NNMT"
"M1"	"ADRA2B"	"PGP"
"M1"	"ADRA2B"	"DCP2"
"M1"	"ADRA2B"	"PDRG1"
"M1"	"ADRA2B"	"ACSL4"
"M1"	"ADRA2B"	"BOD1L1"
"M1"	"ADRA2B"	"NAA20"
"M1"	"ADRA2B"	"TMEM45A"
"M1"	"ADRA2B"	"NFU1"
"M1"	"ADRA2B"	"CLPS"
"M1"	"ADRA2B"	"SOX30"
"M1"	"POMC"	"ETV7"
"M1"	"POMC"	"IRAK1"
"M1"	"POMC"	"MRGBP"
"M1"	"POMC"	"BOP1"
"M1"	"POMC"	"CD53"
"M1"	"POMC"	"PCNT"
"M1"	"POMC"	"PDGFRB"
"M1"	"POMC"	"PCGF2"
"M1"	"POMC"	"DNAH9"
"M1"	"POMC"	"NUP43"
"M1"	"POMC"	"CCDC53"
"M1"	"POMC"	"C19orf60"
"M1"	"POMC"	"SERPINA1"
"M1"	"POMC"	"ZNF480"
"M1"	"POMC"	"BAHCC1"
"M1"	"POMC"	"MED12"
"M1"	"POMC"	"ARHGAP19"
"M1"	"POMC"	"TNFSF10"
"M1"	"POMC"	"MKKS"
"M1"	"POMC"	"LYN"
"M1"	"POMC"	"RPF2"
"M1"	"POMC"	"TCN1"
"M1"	"POMC"	"C14orf166"
"M1"	"POMC"	"SLC7A2"
"M1"	"POMC"	"NRXN2"
"M1"	"POMC"	"DCTN3"
"M1"	"POMC"	"TRIML1"
"M1"	"SRP19"	"PLIN4"
"M1"	"WNT1"	"S100A13"
"M1"	"WNT1"	"BCAP29"
"M1"	"WNT1"	"TCF4"
"M1"	"WNT1"	"VPS16"
"M1"	"WNT1"	"SNX5"
"M1"	"WNT1"	"DNALI1"
"M1"	"WNT1"	"KRCC1"
"M1"	"WNT1"	"GALNT11"
"M1"	"WNT1"	"INSC"
"M1"	"WNT1"	"RPH3A"
"M1"	"RASD1"	"MUSTN1"
"M1"	"RASD1"	"EIF4B"
"M1"	"RASD1"	"HIST1H2AK"
"M1"	"RASD1"	"FAM213A"
"M1"	"RASD1"	"SPRR2E"
"M1"	"RASD1"	"FAM13C"
"M1"	"RASD1"	"CEL"
"M1"	"RASD1"	"LAMA4"
"M1"	"RASD1"	"SMIM19"
"M1"	"RASD1"	"LYVE1"
"M1"	"RASD1"	"TRAPPC1"
"M1"	"RASD1"	"NPEPPS"
"M1"	"RASD1"	"ZNF703"
"M1"	"MMP3"	"OSR1"
"M1"	"MMP3"	"S100A1"
"M1"	"MMP3"	"DDN"
"M1"	"UPK2"	"SLC7A8"
"M1"	"UPK2"	"DENND2A"
"M1"	"RPE65"	"MAGEB18"
"M1"	"RPE65"	"GET4"
"M1"	"RPE65"	"COG6"
"M1"	"RPE65"	"MIEF2"
"M1"	"RPE65"	"HDAC8"
"M1"	"RPE65"	"SGCE"
"M1"	"RPE65"	"PDZD3"
"M1"	"RPE65"	"USP14"
"M1"	"RPE65"	"RGS13"
"M1"	"RPE65"	"STK35"
"M1"	"RBP4"	"PARP3"
"M1"	"RBP4"	"RBCK1"
"M1"	"RBP4"	"PTP4A1"
"M1"	"RBP4"	"SORBS2"
"M1"	"RBP4"	"ZNF383"
"M1"	"RBP4"	"LATS1"
"M1"	"RBP4"	"KRT9"
"M1"	"GNA12"	"CILP"
"M1"	"NRBF2"	"PRRT4"
"M1"	"RGS7"	"PATZ1"
"M1"	"RGS7"	"LRRFIP1"
"M1"	"RGS7"	"FBXO18"
"M1"	"RGS7"	"WDR62"
"M1"	"RGS7"	"MRGBP"
"M1"	"RGS7"	"SYTL4"
"M1"	"RGS7"	"CDK19"
"M1"	"RGS7"	"TSG101"
"M1"	"RGS7"	"SLC3A2"
"M1"	"RGS7"	"SGCG"
"M1"	"RGS7"	"UBASH3A"
"M1"	"RGS7"	"ERBB2"
"M1"	"RGS7"	"MSRB1"
"M1"	"RGS7"	"FGF8"
"M1"	"RGS7"	"DGCR14"
"M1"	"RGS7"	"PTP4A1"
"M1"	"RGS7"	"BANF1"
"M1"	"RGS7"	"SNAI3"
"M1"	"RGS7"	"GMDS"
"M1"	"RGS7"	"CRYAA"
"M1"	"RGS7"	"TAF8"
"M1"	"RGS7"	"MPHOSPH8"
"M1"	"RGS7"	"FCGRT"
"M1"	"RGS7"	"C1D"
"M1"	"RGS7"	"CENPI"
"M1"	"RGS7"	"PRAMEF10"
"M1"	"RGS7"	"PTGR1"
"M1"	"RGS7"	"PLAC8"
"M1"	"RGS7"	"KCTD18"
"M1"	"RGS7"	"POM121"
"M1"	"RGS7"	"GNAI1"
"M1"	"RGS7"	"CITED1"
"M1"	"RGS7"	"KIAA1524"
"M1"	"RGS7"	"AGPS"
"M1"	"SYT6"	"CCDC158"
"M1"	"GAD2"	"AQP1"
"M1"	"RNF151"	"SRPX"
