Pair Compared	DIFF	LWR	UPR	P.adj
Medullo_Medulloblastoma n=18-HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24	-4.540138888888878	-10.922237254112177	1.8419594763344218	0.6691886166248165
Medullo_Medulloblastoma, group 3 n=11-HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24	-4.573674242424233	-12.026359500716215	2.879011015867748	0.9059196234887834
Medullo_Medulloblastoma, group 4 n=47-HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24	-4.736923758865242	-9.87209991674587	0.39825239901538634	0.12631375430712233
Medullo_Medulloblastoma, SHH_activated n=23-HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24	-4.60110507246376	-10.57365944116269	1.3714492962351708	0.4829207191231082
Medullo_Medulloblastoma, WNT_activated n=9-HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24	-4.810138888888879	-12.810522584841442	3.1902448070636833	0.9245563215069987
HGG_High_grade glioma/astrocytoma, H3 wildtype n=32-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	3.14864583333336	-9.21023450785035	15.50752617451707	0.9999999984549263
HGG_High_grade glioma/astrocytoma, IDH_mutant n=2-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	9.94833333333325	-8.736537447225148	28.63320411389165	0.9838309758931331
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	1.0745833333333306	-12.782487708102183	14.931654374768845	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	0.16333333333331468	-12.195547007850395	12.522213674517024	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-0.46166666666668665	-16.094551149714448	15.171217816381075	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	0.1204761904762176	-14.003958485162308	14.244910866114743	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	0.06333333333329394	-23.5713664476638	23.698033114330386	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	6.78083333333333	-8.852051149714432	22.413717816381094	0.9994849748712865
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	0.006314102564085378	-11.980266596319348	11.992894801447518	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	0.16999999999999083	-16.54225648645126	16.882256486451244	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	0.043333333333324786	-23.591366447663766	23.678033114330418	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-0.3566666666667002	-23.991366447663793	23.27803311433039	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-0.1366666666666987	-23.77136644766379	23.498033114330394	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	1.7947619047618983	-11.227323437855965	14.816847247379762	1
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	0.6533333333333189	-22.981366447663774	24.28803311433041	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	1.2570833333333167	-12.599987708102198	15.11415437476883	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	0.9583333333333168	-17.72653744722508	19.643204113891716	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	2.274965986394559	-9.898765719402945	14.448697692192063	1
Medullo_Medulloblastoma n=18-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-0.28222222222224036	-13.046418952668839	12.48197450822436	1
Medullo_Medulloblastoma, group 3 n=11-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-0.3157575757575952	-13.647526257718754	13.016011106203562	1
Medullo_Medulloblastoma, group 4 n=47-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-0.47900709219860405	-12.66767284373283	11.709658659335624	1
Medullo_Medulloblastoma, SHH_activated n=23-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-0.3431884057971222	-12.90762012065086	12.221243309056616	1
Medullo_Medulloblastoma, WNT_activated n=9-HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3	-0.5522222222222413	-14.197722502996902	13.09327805855242	1
HGG_High_grade glioma/astrocytoma, IDH_mutant n=2-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	6.799687499999892	-8.118985447180435	21.71836044718022	0.9987020276700678
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-2.074062500000029	-10.164848881196603	6.016723881196546	0.9999999981683605
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-2.985312500000045	-8.102375105290543	2.1317501052904526	0.9465577419798402
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.610312500000046	-14.465241503871088	7.244616503870994	0.9999984335427401
LGG_Low_grade glioma/astrocytoma, FGFR n=7-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.028169642857142	-11.568782110657398	5.512442824943115	0.9999928936935989
LGG_Low_grade glioma/astrocytoma, H3 n=1-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.0853125000000654	-23.870919062153337	17.70029406215321	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	3.6321874999999704	-7.22274150387107	14.487116503871011	0.9999981879555284
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.142331730769274	-7.280027136379747	0.9953636748411991	0.5174300524792714
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-2.9786458333333687	-15.337526174517079	9.380234507850341	0.9999999996698823
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.105312500000035	-23.89091906215331	17.680294062153237	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.50531250000006	-24.290919062153332	17.280294062153214	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.2853125000000585	-24.07091906215333	17.500294062153216	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-1.3538839285714612	-7.912627183890135	5.204859326747212	0.9999999999963102
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-2.4953125000000407	-23.280919062153313	18.290294062153233	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-1.891562500000043	-9.982348881196618	6.199223881196532	0.9999999998600257
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-2.1903125000000427	-17.10898544718037	12.728360447180286	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-0.8736798469388005	-5.525792277169245	3.7784325832916443	1
Medullo_Medulloblastoma n=18-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.4308680555556	-9.461384168817288	2.5996480577060885	0.9606690033152983
Medullo_Medulloblastoma, group 3 n=11-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.464403409090955	-10.618315807777812	3.689508989595903	0.9962757003700737
Medullo_Medulloblastoma, group 4 n=47-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.6276529255319634	-8.318706029195212	1.0634001781312854	0.47373326726603915
Medullo_Medulloblastoma, SHH_activated n=23-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.4918342391304815	-9.087131437312866	2.1034629590519023	0.8882664651860239
Medullo_Medulloblastoma, WNT_activated n=9-HGG_High_grade glioma/astrocytoma, H3 wildtype n=32	-3.700868055555601	-11.423696833366652	4.021960722255449	0.9968774492763461
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-8.873749999999921	-25.055322762393068	7.3078227623932275	0.9756277782301261
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-9.784999999999936	-24.703672947180266	5.133672947180392	0.8219810585702083
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-10.409999999999938	-28.136024835747754	7.31602483574788	0.9422357006644788
LGG_Low_grade glioma/astrocytoma, FGFR n=7-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-9.827857142857034	-26.238967224859806	6.583252939145737	0.9278110896197572
LGG_Low_grade glioma/astrocytoma, H3 n=1-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-9.884999999999957	-34.95338472967684	15.183384729676925	0.9999249883454453
LGG_Low_grade glioma/astrocytoma, IDH n=4-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-3.1674999999999214	-20.89352483574774	14.558524835747896	1
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-9.942019230769166	-24.553760949950963	4.669722488412631	0.7593677324476248
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-9.778333333333261	-28.46320411389166	8.906537447225137	0.9874071363085221
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-9.904999999999927	-34.97338472967681	15.163384729676956	0.9999217103966602
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-10.304999999999952	-35.373384729676836	14.76338472967693	0.9998219981920293
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-10.08499999999995	-35.15338472967683	14.983384729676933	0.9998857989669334
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-8.153571428571354	-23.626114396282127	7.318971539139417	0.9860620544230098
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-9.294999999999932	-34.36338472967682	15.77338472967695	0.9999803496272488
LGG_Low_grade glioma/astrocytoma, RTK n=8-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-8.691249999999934	-24.872822762393085	7.490322762393214	0.9816965902357538
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-8.989999999999934	-29.458250421161924	11.478250421162056	0.999346141256831
LGG_Low_grade glioma/astrocytoma, wildtype n=49-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-7.673367346938692	-22.439024218949925	7.092289525072539	0.9886481837696669
Medullo_Medulloblastoma n=18-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-10.230555555555492	-25.486688662957796	5.025577551846812	0.7855461262993383
Medullo_Medulloblastoma, group 3 n=11-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-10.264090909090847	-25.99816016680525	5.469978348623554	0.8302355496768056
Medullo_Medulloblastoma, group 4 n=47-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-10.427340425531856	-25.20531227622424	4.350631425160527	0.6867624445858779
Medullo_Medulloblastoma, SHH_activated n=23-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-10.291521739130374	-25.38091614495248	4.797872666691731	0.7549134212321598
Medullo_Medulloblastoma, WNT_activated n=9-HGG_High_grade glioma/astrocytoma, IDH_mutant n=2	-10.500555555555493	-26.50132294746062	5.5002118363496315	0.8211211385026455
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-0.9112500000000159	-9.00203638119659	7.1795363811965585	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.5362500000000172	-14.070442364838458	10.997942364838424	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-0.954107142857113	-11.54743314958601	9.639218863871783	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.0112500000000366	-22.721108007742117	20.698608007742045	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	5.706249999999999	-6.827942364838442	18.24044236483844	0.9987290422817737
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.0682692307692452	-8.578064023525142	6.441525561986651	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-0.9045833333333397	-14.761654374768854	12.952487708102174	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.0312500000000058	-22.74110800774209	20.678608007742074	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.4312500000000308	-23.141108007742112	20.27860800774205	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.2112500000000292	-22.92110800774211	20.498608007742053	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	0.7201785714285678	-8.351403851108405	9.79176099396554	1
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-0.42125000000001167	-22.131108007742093	21.28860800774207	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	0.18249999999998612	-10.051625210581008	10.416625210580982	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-0.11625000000001373	-16.297822762393164	16.065322762393134	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	1.2003826530612285	-6.604657040828751	9.005422346951207	1
Medullo_Medulloblastoma n=18-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.356805555555571	-10.054139581106298	7.3405284699951565	1
Medullo_Medulloblastoma, group 3 n=11-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.3903409090909258	-10.901122010965741	8.12044019278389	1
Medullo_Medulloblastoma, group 4 n=47-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.5535904255319346	-9.381902745635301	6.2747218945714325	0.9999999999990203
Medullo_Medulloblastoma, SHH_activated n=23-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.4177717391304527	-9.819190982072755	6.983647503811849	1
Medullo_Medulloblastoma, WNT_activated n=9-LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8	-1.6268055555555718	-11.572587520342458	8.318976409231313	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.6250000000000013	-11.479929003871042	10.229929003871039	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.042857142857097075	-8.583469610657353	8.49775532494316	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.10000000000002074	-20.885606562153292	20.685606562153254	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	6.617500000000016	-4.237429003871025	17.472429003871056	0.9123048261028543
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.1570192307692293	-4.294714636379703	3.9806761748412436	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	0.0066666666666761465	-12.352213674517033	12.365547007850386	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.11999999999998989	-20.905606562153263	20.665606562153283	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.5200000000000149	-21.305606562153287	20.26560656215326	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.30000000000001337	-21.085606562153288	20.485606562153258	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	1.6314285714285837	-4.92731468389009	8.190171826747257	0.999999999203064
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	0.4900000000000042	-20.295606562153267	21.27560656215328	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	1.093750000000002	-6.997036381196573	9.184536381196576	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	0.7950000000000021	-14.123672947180326	15.71367294718033	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	2.1116326530612444	-2.5404797771692005	6.763745083291689	0.9987955933347052
Medullo_Medulloblastoma n=18-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.44555555555555504	-6.4760716688172435	5.584960557706133	1
Medullo_Medulloblastoma, group 3 n=11-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.4790909090909099	-7.633003307777768	6.6748214895959475	1
Medullo_Medulloblastoma, group 4 n=47-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.6423404255319187	-5.333393529195168	4.04871267813133	1
Medullo_Medulloblastoma, SHH_activated n=23-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.5065217391304369	-6.101818937312821	5.088775459051947	1
Medullo_Medulloblastoma, WNT_activated n=9-LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32	-0.7155555555555559	-8.438384333366606	7.007273222255494	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	0.5821428571429043	-12.24701203699426	13.411297751280067	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	0.5249999999999806	-22.359199661103478	23.40919966110344	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	7.242500000000017	-7.230738671828035	21.715738671828067	0.9936523780201547
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	0.46798076923077203	-9.961097677220206	10.89705921568175	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	0.6316666666666775	-15.001217816381086	16.26455114971444	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	0.5050000000000114	-22.37919966110345	23.38919966110347	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	0.10499999999998644	-22.779199661103473	22.989199661103445	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	0.32499999999998797	-22.55919966110347	23.209199661103447	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	2.256428571428585	-9.347978654354492	13.860835797211664	1
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	1.1150000000000055	-21.769199661103453	23.999199661103464	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	1.7187500000000033	-10.815442364838438	14.252942364838445	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	1.4200000000000035	-16.306024835747813	19.146024835747824	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	2.7366326530612457	-7.907018226036721	13.380283532159213	0.9999999980121272
Medullo_Medulloblastoma n=18-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	0.1794444444444463	-11.134806682560258	11.49369557144915	1
Medullo_Medulloblastoma, group 3 n=11-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	0.14590909090909143	-11.804974415372104	12.096792597190287	1
Medullo_Medulloblastoma, group 4 n=47-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	-0.01734042553191739	-10.678068974463596	10.64338812339976	1
Medullo_Medulloblastoma, SHH_activated n=23-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	0.11847826086956448	-10.96991678569177	11.206873307430898	1
Medullo_Medulloblastoma, WNT_activated n=9-LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4	-0.09055555555555461	-12.390443290978379	12.209332179867271	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-0.057142857142923664	-21.938622966479954	21.824337252194105	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-LGG_Low_grade glioma/astrocytoma, FGFR n=7	6.660357142857112	-6.168797751280051	19.489512036994277	0.9888160586009744
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-0.11416208791213223	-8.106549396363395	7.8782252205391305	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-LGG_Low_grade glioma/astrocytoma, FGFR n=7	0.04952380952377322	-14.074910866114752	14.173958485162299	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-0.07714285714289282	-21.958622966479922	21.804337252194138	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-0.4771428571429178	-22.35862296647995	21.40433725219411	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-0.2571428571429163	-22.138622966479947	21.624337252194113	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-LGG_Low_grade glioma/astrocytoma, FGFR n=7	1.6742857142856806	-7.8006731092592005	11.149244537830562	1
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-LGG_Low_grade glioma/astrocytoma, FGFR n=7	0.5328571428571013	-21.34862296647993	22.41433725219413	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-LGG_Low_grade glioma/astrocytoma, FGFR n=7	1.1366071428570992	-9.456718863871796	11.729933149585996	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-LGG_Low_grade glioma/astrocytoma, FGFR n=7	0.8378571428570992	-15.573252939145672	17.24896722485987	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-LGG_Low_grade glioma/astrocytoma, FGFR n=7	2.1544897959183413	-6.115932302269117	10.424911894105799	0.9999999971544283
Medullo_Medulloblastoma n=18-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-0.40269841269845796	-9.519981791588886	8.714584966191971	1
Medullo_Medulloblastoma, group 3 n=11-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-0.4362337662338128	-10.332505499910509	9.460037967442885	1
Medullo_Medulloblastoma, group 4 n=47-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-0.5994832826748216	-8.891872012110474	7.692905446760831	1
Medullo_Medulloblastoma, SHH_activated n=23-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-0.4636645962733398	-9.299109257107927	8.371780064561248	1
Medullo_Medulloblastoma, WNT_activated n=9-LGG_Low_grade glioma/astrocytoma, FGFR n=7	-0.6726984126984589	-10.987727057838972	9.642330232442054	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-LGG_Low_grade glioma/astrocytoma, H3 n=1	6.717500000000036	-16.166699661103422	29.601699661103495	0.9999999315694161
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-LGG_Low_grade glioma/astrocytoma, H3 n=1	-0.05701923076920856	-20.623439281905405	20.509400820366984	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-LGG_Low_grade glioma/astrocytoma, H3 n=1	0.10666666666669689	-23.528033114330395	23.74136644766379	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-LGG_Low_grade glioma/astrocytoma, H3 n=1	-0.019999999999969154	-28.96647734365607	28.926477343656135	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-LGG_Low_grade glioma/astrocytoma, H3 n=1	-0.41999999999999416	-29.366477343656097	28.526477343656108	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-LGG_Low_grade glioma/astrocytoma, H3 n=1	-0.19999999999999263	-29.146477343656095	28.74647734365611	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-LGG_Low_grade glioma/astrocytoma, H3 n=1	1.7314285714286044	-19.455223442029187	22.918080584886397	1
