Pair Compared	DIFF	LWR	UPR	P.adj
Low-grade glioma/astrocytoma, NF1-somatic-High-grade glioma/astrocytoma, IDH-mutant	-10.305000000000067	-25.7466795354502	5.136679535450066	0.724862999405298
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-High-grade glioma/astrocytoma, IDH-mutant	-10.085000000000068	-25.5266795354502	5.3566795354500645	0.7616825085066873
Low-grade glioma/astrocytoma, NF1-germline-High-grade glioma/astrocytoma, IDH-mutant	-9.90500000000007	-25.346679535450203	5.536679535450062	0.7900914932444143
Low-grade glioma/astrocytoma, H3-High-grade glioma/astrocytoma, IDH-mutant	-9.885000000000057	-25.32667953545019	5.556679535450076	0.7931435068246442
Low-grade glioma/astrocytoma, wildtype-High-grade glioma/astrocytoma (WHO grade III/IV)	-1.98295068027211	-5.124230865626373	1.1583295050821527	0.8135041474170746
Low-grade glioma/astrocytoma (WHO grade I/II)-High-grade glioma/astrocytoma (WHO grade III/IV)	-3.183333333333332	-8.330559845150042	1.9638931784833789	0.840871517062653
Medulloblastoma, WNT-activated-Low-grade glioma/astrocytoma, wildtype	-2.827188208616778	-7.399581803647502	1.7452053864139452	0.841156014687396
Medulloblastoma, group 3-Low-grade glioma/astrocytoma, wildtype	-2.590723562152137	-6.797313205629553	1.6158660813252794	0.846106766137524
High-grade glioma/astrocytoma, IDH-mutant-High-grade glioma/astrocytoma (WHO grade III/IV)	5.69041666666673	-3.588877890724673	14.969711224058132	0.8513435329392397
Low-grade glioma/astrocytoma, other MAPK, IDH-High-grade glioma/astrocytoma, IDH-mutant	-9.29500000000007	-24.7366795354502	6.146679535450064	0.872606303992466
Medulloblastoma, group 4-Low-grade glioma/astrocytoma, other MAPK	-2.2737689969604835	-6.112616642491719	1.5650786485707529	0.8891981972630179
Low-grade glioma/astrocytoma, RTK-High-grade glioma/astrocytoma (WHO grade III/IV)	-3.0008333333333326	-8.148059845150044	2.146393178483378	0.9038550247871446
Low-grade glioma/astrocytoma, other MAPK-High-grade glioma/astrocytoma (WHO grade III/IV)	-2.4631547619047622	-6.703205614510136	1.7768960907006117	0.906940336064246
Low-grade glioma/astrocytoma, FGFR-High-grade glioma/astrocytoma, H3 wildtype	-3.028169642857129	-8.289035158779877	2.232695873065618	0.9145562512196941
High-grade glioma/astrocytoma, H3 G35-mutant-High-grade glioma/astrocytoma (WHO grade III/IV)	-4.257916666666652	-11.97875643439172	3.462923101058414	0.943784922239272
Low-grade glioma/astrocytoma, IDH-High-grade glioma/astrocytoma, H3 wildtype	3.63218749999992	-3.054255877399132	10.318630877398972	0.951910921768544
Low-grade glioma/astrocytoma, BRAF V600E, CDKN2A/B-High-grade glioma/astrocytoma, H3 wildtype	-3.6103125000000045	-10.296755877399058	3.0761308773990477	0.9548767288317215
Low-grade glioma/astrocytoma, RTK, CDKN2A/B-Low-grade glioma/astrocytoma, IDH	-5.822499999999929	-16.741416312426256	5.096416312426399	0.9605232004272432
Low-grade glioma/astrocytoma, MYB/MYBL1-High-grade glioma/astrocytoma (WHO grade III/IV)	-4.087916666666678	-11.808756434391745	3.6329231010583882	0.9634704080761813
Low-grade glioma/astrocytoma, NF1-somatic-Low-grade glioma/astrocytoma, IDH	-7.137499999999929	-21.23376034555315	6.958760345553292	0.9780204886396096
Medulloblastoma, SHH-activated-Low-grade glioma/astrocytoma, other MAPK	-2.1379503105590127	-6.411825466629789	2.1359248455117643	0.9809721761694509
Low-grade glioma/astrocytoma, other MAPK-Low-grade glioma/astrocytoma, KIAA1549-BRAF	1.7884478021978034	-1.8008477588040854	5.377743363199692	0.9818522418440692
Low-grade glioma/astrocytoma, NF1-somatic, FGFR-Low-grade glioma/astrocytoma, IDH	-6.917499999999931	-21.013760345553152	7.17876034555329	0.9849340717424964
Low-grade glioma/astrocytoma, NF1-germline-Low-grade glioma/astrocytoma, IDH	-6.737499999999933	-20.833760345553152	7.3587603455532875	0.9891842723494024
Low-grade glioma/astrocytoma, IDH-Low-grade glioma/astrocytoma, H3	6.717499999999919	-7.378760345553301	20.813760345553142	0.9895888616596398
Medulloblastoma-Low-grade glioma/astrocytoma, other MAPK	-2.0769841269841285	-6.5698517668857646	2.4158835129175076	0.9930086757350235
Medulloblastoma, WNT-activated-Low-grade glioma/astrocytoma, other MAPK	-2.346984126984126	-7.733743191362098	3.039774937393846	0.9969210552511962
