err.rate	mtry	ntree	nodesize	nsplit
0.27980786307330285	3	600	5	1
0.34047399442859083	3	600	10	0
0.3031390134529148	3	600	10	1
0.9510650224215247	3	600	20	0
0.9344475758456513	3	600	20	1
0.9391816143497758	3	600	25	0
0.9637892376681614	3	600	25	1
0.929745889387145	3	600	30	0
0.9393871449925262	3	600	30	1
0.2976937860345932	3	700	5	0
0.3017296604740551	3	700	5	1
0.40928891736066625	3	700	10	0
0.34250480461242794	3	700	10	1
0.9598174247277387	3	700	20	0
0.9560217809096733	3	700	20	1
0.9580877642536836	3	700	25	0
0.9608584240871236	3	700	25	1
0.9624411660132602	3	700	30	0
0.9629244074311338	3	700	30	1
0.3184567555223385	3	800	5	0
0.2761210762331838	3	800	5	1
0.3872757847533632	3	800	10	0
0.36320164387514986	3	800	10	1
0.9618133408071748	3	800	20	0
0.9523963004484305	3	800	20	1
0.9587303811659194	3	800	25	0
0.9553951793721973	3	800	25	1
0.963466928251121	3	800	30	0
0.9491437638719029	3	800	30	1
0.30378674638764325	3	900	5	0
0.25102971010240144	3	900	5	1
0.4268061783756851	3	900	10	0
0.37548579970104634	3	900	10	1
0.9739785749875436	3	900	20	0
0.9624564025909318	3	900	20	1
0.9661925178733555	3	900	25	0
0.9605407921915301	3	900	25	1
0.9672147483806677	3	900	30	0
0.9660482062780269	3	900	30	1
0.33466367713004486	3	1000	5	0
0.325697370845875	3	1000	5	1
0.37908071748878924	3	1000	10	0
0.3263452914798206	3	1000	10	1
0.9702914798206278	3	1000	20	0
0.9594506726457399	3	1000	20	1
0.9687892376681614	3	1000	25	0
0.96902466367713	3	1000	25	1
0.9694170403587444	3	1000	30	0
0.9572085201793722	3	1000	30	1
0.30720505907092954	3	1100	5	0
0.293739228182908	3	1100	5	1
0.41114961271911943	3	1100	10	0
0.35012229922543825	3	1100	10	1
0.9739502649816552	3	1100	20	0
0.9667957602935181	3	1100	20	1
0.963534447615165	3	1100	25	0
0.9739298817774154	3	1100	25	1
0.9641357521402364	3	1100	30	0
0.9543473655767694	3	1100	30	1
0.3163583707025411	3	1200	5	0
0.32763237157247554	3	1200	5	1
0.42219730941704037	3	1200	10	0
0.3482436472346786	3	1200	10	1
0.9696562032884902	3	1200	20	0
0.9714499252615845	3	1200	20	1
0.9674701046337818	3	1200	25	0
0.9716928251121076	3	1200	25	1
0.971010837070254	3	1200	30	0
0.9693946188340807	3	1200	30	1
0.288287228674	3	1300	5	0
0.2482235253535702	3	1300	5	1
0.4425146602276647	3	1300	10	0
0.3182304242842359	3	1300	10	1
0.9764142807864781	3	1300	20	0
0.9713257418541235	3	1300	20	1
0.9644360124180752	3	1300	25	0
0.9740686443601242	3	1300	25	1
0.9773111417730251	3	1300	30	0
0.9775698516729907	3	1300	30	1
0.31995100481647565	3	1400	5	0
0.2919923126201153	3	1400	5	1
0.4057174887892377	3	1400	10	0
0.3288648213395971	3	1400	10	1
0.9759176730453314	3	1400	20	0
0.9747067730475802	3	1400	20	1
0.9675608584240871	3	1400	25	0
0.9735928713787458	3	1400	25	1
0.9741752081998719	3	1400	30	0
0.9758167841127482	3	1400	30	1
0.3333811795701347	3	1500	5	0
0.2531745855796846	3	1500	5	1
0.43511958146487295	3	1500	10	0
0.3955455904334828	3	1500	10	1
0.9809790732436472	3	1500	20	0
0.9719702355121131	3	1500	20	1
0.9756128550074739	3	1500	25	0
0.9797327022856491	3	1500	25	1
0.9703811659192825	3	1500	30	0
0.9770234433524235	3	1500	30	1
0.305614841129096	3	1600	5	0
0.29314201434866305	3	1600	5	1
0.39326951133362	3	1600	10	0
0.33176849775784756	3	1600	10	1
0.9827144058295965	3	1600	20	0
0.9636678201814483	3	1600	20	1
0.9633817028703991	3	1600	25	0
0.9738298766816144	3	1600	25	1
0.9794838886915598	3	1600	30	0
0.9743974215246637	3	1600	30	1
0.29795568451595883	3	1700	5	0
0.3010485360063308	3	1700	5	1
0.41081698202092054	3	1700	10	0
0.36398002318606787	3	1700	10	1
0.9824914270640992	3	1700	20	0
0.9686362437351622	3	1700	20	1
0.9847731469269322	3	1700	25	0
0.9755077815879715	3	1700	25	1
0.9798799788973885	3	1700	30	0
0.9771102611448167	3	1700	30	1
0.30524414549078227	3	1800	5	0
0.26657377584919295	3	1800	5	1
0.44316766317887396	3	1800	10	0
0.3491319285561758	3	1800	10	1
0.9753114100647733	3	1800	20	0
0.975722471350274	3	1800	20	1
0.9746885899352267	3	1800	25	0
0.975921773791729	3	1800	25	1
0.9709331280610031	3	1800	30	0
0.9736484803188838	3	1800	30	1
0.3130280859098419	3	1900	5	0
0.293297144205806	3	1900	5	1
0.42422704743922585	3	1900	10	0
0.31085673825820154	3	1900	10	1
0.9755546377153647	3	1900	20	0
0.9790675839860112	3	1900	20	1
0.9693832677157843	3	1900	25	0
0.9766403115411848	3	1900	25	1
0.9817500590040122	3	1900	30	0
0.9780092046259146	3	1900	30	1
0.31373318385650223	3	2000	5	0
0.2791031390134529	3	2000	5	1
0.3479077454262195	3	2000	10	0
0.36546524663677127	3	2000	10	1
0.9759768329737606	3	2000	20	0
0.9826793721973094	3	2000	20	1
0.9843834080717488	3	2000	25	0
0.9793665919282512	3	2000	25	1
0.9702634529147982	3	2000	30	0
0.9798121178149205	3	2000	30	1
0.3877724992230165	4	100	5	0
0.22847533632286995	4	100	5	1
0.5701078368567157	4	100	10	0
0.36300448430493276	4	100	10	1
0.8827354260089686	4	100	20	0
0.8449551569506727	4	100	20	1
0.8403587443946189	4	100	25	0
0.8367713004484305	4	100	25	1
0.8662556053811659	4	100	30	0
0.876457399103139	4	100	30	1
0.3360986547085202	4	200	5	0
0.36931935409166505	4	200	5	1
0.368609865470852	4	200	10	0
0.32817119249294135	4	200	10	1
0.9318385650224216	4	200	20	0
0.8634529147982063	4	200	20	1
0.88867713004484306	4	200	25	0
0.9104820627802691	4	200	25	1
0.9122679995017439	4	200	30	0
0.8743273542600897	4	200	30	1
0.31294217352430465	4	300	5	0
0.2575485799701046	4	300	5	1
