logFC	AveExpr	t	P.Value	adj.P.Val	B
-0.11694656495336547	-0.019396390059336705	-9.489099334360313	7.438742464464822e-17	1.0345837220692453e-16	26.183830406657435
0.0946821861052487	0.08379710775217993	9.357714120316645	1.608310372508289e-16	2.2114267621988974e-16	25.41591320371812
0.07636204575887345	0.14301742993451147	9.354809598125819	1.635918037688372e-16	2.224113287194303e-16	25.398965313108427
0.07682892200399902	0.11041496013843652	9.089495303652372	7.70461175916265e-16	1.0358422476207563e-15	23.856393815834572
-0.08639346265525981	-0.13399453008323325	-8.893439753669654	2.404534224072659e-15	3.1972378144262826e-15	22.72408396929071
0.08024683598888058	0.12205300112165052	8.791005488903606	4.346716907074198e-15	5.71687767126063e-15	22.135271572499803
0.1320688603115704	0.13896304581383956	7.852213470717008	8.949946263306127e-13	1.164455374043055e-12	16.845344348879365
0.13670378511672224	0.18561504733060155	7.763981516655694	1.461020474998491e-12	1.8806752922852917e-12	16.359575764946072
-0.16614014744045763	-0.014846964853648838	-7.128542675370778	4.666664796145522e-11	5.94385726666956e-11	12.93126080639928
0.09104377422363902	0.18411747069911932	6.87840932657607	1.761724390115016e-10	2.220506783374135e-10	11.61923747537681
-0.1613904153402536	-0.004883469070577474	-6.870566869212907	1.8360066328999998e-10	2.29027631526701e-10	11.578475924432546
0.05570677356841584	0.03029789448065681	6.408217074327148	2.012608996630504e-9	2.4849560060437853e-9	9.218507701174289
0.05569227611646025	0.09910013091891666	6.247787101449874	4.529416061002116e-9	5.535952963447031e-9	8.420627877850311
0.0812952985844923	0.16381558850403044	6.001314752080443	1.541723799039819e-8	1.865485796838181e-8	7.217579752768575
0.06042412216312497	0.052340287688534465	5.348701982962153	3.4471157086444127e-7	4.129712878673009e-7	4.177523928698738
0.05154541782003761	0.13256743163623214	5.103335609031539	1.0485809653111682e-6	1.243904870614229e-6	3.0942017599518703
0.04602552881909321	0.13133333295313138	5.037674530971182	1.404401375568547e-6	1.649830742172759e-6	2.8102306138851443
0.05425661292853413	0.11913793249492635	4.200957291662963	4.6636609656203795e-5	5.425990161923711e-5	-0.5714229840697058
-0.04522500569093856	9.595278120623622e-4	-3.6265106377618013	3.992062363695518e-4	4.6003766286395963e-4	-2.614393935816844
0.024024845919227808	0.07614730131441025	3.479367981949589	6.670955918067246e-4	7.61495911402016e-4	-3.0979092299148165
-0.030089215053723153	0.008635726996498326	-3.384285365284909	9.219731919249991e-4	0.0010426051983450924	-3.401363532030519
-0.032533144200697195	-0.0059937404700398204	-3.0971394342899905	0.002353808092629896	0.002637136844520532	-4.273868188529124
-0.06074468655325585	0.08338392903881553	-2.798835297075671	0.0058395333118530625	0.0064824177131579865	-5.108273838451193
-0.05642451083401699	0.04871939456551512	-2.7721375571665425	0.0063134002501699085	0.0069447402751869	-5.179282506934129
0.02617796922561711	0.03523628578489226	2.728355571958143	0.0071666748522759265	0.007812321235363848	-5.294406640366185
0.03360798098163751	0.12839999058746543	2.4521985110228672	0.015407104025752702	0.01664517488496497	-5.982156735606948
-0.019090582375424405	0.019044313343769676	-2.2595698433304436	0.025364854850648783	0.027160596786977905	-6.421918578343959
0.020571386806953945	0.07798016075014944	2.210973449985394	0.0286313832645724	0.030389450658011054	-6.527583026397799
0.02233966713096093	0.04445499802046917	1.946383574134741	0.05357600083291243	0.05599795008803949	-7.06498706075565
0.019385505540328564	0.054385356836382404	1.9454935353752505	0.05368398520836844	0.05599795008803949	-7.06668574045072
0.007920227920423293	0.029510057895190126	1.2064115360879373	0.2296578336465801	0.23750938351483927	-8.218270622906136
0.01884911219398111	0.15498193644125904	1.0656909505633412	0.2883656178515255	0.2956969471189371	-8.377781197708853
-0.005851348827879756	-0.005632050585722646	-0.8996776489266229	0.3698095930189699	0.3760248802965996	-8.540923884192718
-0.002111090246317833	0.013912092277370296	-0.23601936835087542	0.813756519298341	0.8205378236258272	-8.919215234453196
-0.0013656799101529338	0.0517730017318858	-0.16818704161539205	0.8666745988060758	0.8666745988060758	-8.933014209009206
