err.rate	mtry	ntree	nodesize	nsplit
0.9536170212765958	2	1500	25	1
0.9517730496453901	2	1500	30	0
0.953049645390071	2	1500	30	1
0.3646941489361702	2	1600	5	0
0.5509308510638298	2	1600	5	1
0.9561170212765958	2	1600	10	0
0.9566489361702128	2	1600	10	1
0.9533244680851064	2	1600	20	0
0.9572783687943263	2	1600	20	1
0.9474734042553192	2	1600	25	0
0.9524202127659575	2	1600	25	1
0.9503989361702128	2	1600	30	0
0.9559840425531916	2	1600	30	1
0.3635168961201502	2	1700	5	0
0.5955569461827284	2	1700	5	1
0.9551939924906133	2	1700	10	0
0.9525657071339174	2	1700	10	1
0.9514392991239049	2	1700	20	0
0.9523153942428035	2	1700	20	1
0.9569461827284106	2	1700	25	0
0.9569461827284106	2	1700	25	1
0.9448060075093868	2	1700	30	0
0.9548185231539424	2	1700	30	1
0.4004838088954863	2	1800	5	0
0.5498817966903073	2	1800	5	1
0.9554373522458629	2	1800	10	0
0.955791962174941	2	1800	10	1
0.9562227475702654	2	1800	20	0
0.948404255319149	2	1800	20	1
0.956146572104019	2	1800	25	0
0.9546099290780142	2	1800	25	1
0.9469871900599264	2	1800	30	0
0.9553191489361703	2	1800	30	1
0.43712206047032476	2	1900	5	0
0.54501679731243	2	1900	5	1
0.9549832026875701	2	1900	10	0
0.955879059350504	2	1900	10	1
0.9527435610302352	2	1900	20	0
0.9527435610302352	2	1900	20	1
0.9545352743561031	2	1900	25	0
0.9568868980963047	2	1900	25	1
0.9567749160134379	2	1900	30	0
0.9559350503919374	2	1900	30	1
0.35047872340425534	2	2000	5	0
0.5259574468085106	2	2000	5	1
0.9564893617021277	2	2000	10	0
0.956808510638298	2	2000	10	1
0.9563829787234043	2	2000	20	0
0.9572872340425532	2	2000	20	1
0.953404255319149	2	2000	25	0
0.9540425531914895	2	2000	25	1
0.953936170212766	2	2000	30	0
0.953404255319149	2	2000	30	1
0.4021276595744681	3	100	5	0
0.6085106382978723	3	100	5	1
0.9376359338061466	3	100	10	0
0.9127659574468086	3	100	10	1
0.9234042553191489	3	100	20	0
0.9361702127659575	3	100	20	1
0.8723404255319149	3	100	25	0
0.9308510638297873	3	100	25	1
0.8957446808510638	3	100	30	0
0.9418912529550828	3	100	30	1
0.3473404255319149	3	200	5	0
0.6484172288531396	3	200	5	1
0.926595744680851	3	200	10	0
0.9531914893617022	3	200	10	1
0.9180851063829787	3	200	20	0
0.9202127659574468	3	200	20	1
0.9351063829787234	3	200	25	0
0.9351063829787234	3	200	25	1
0.9500000000000001	3	200	30	0
0.9202127659574468	3	200	30	1
0.34184397163120567	3	300	5	0
0.5226950354609929	3	300	5	1
0.9446808510638298	3	300	10	0
0.9572926302806044	3	300	10	1
0.9395271867612294	3	300	20	0
0.9407801418439716	3	300	20	1
0.9426686458848755	3	300	25	0
0.9482269503546099	3	300	25	1
0.9212765957446809	3	300	30	0
0.9372734436564224	3	300	30	1
0.36090425531914894	3	400	5	0
0.5303309692671395	3	400	5	1
0.9319148936170213	3	400	10	0
0.9547872340425533	3	400	10	1
0.9601063829787234	3	400	20	0
0.9351063829787234	3	400	20	1
0.9547872340425533	3	400	25	0
0.9344089834515367	3	400	25	1
0.9392671394799055	3	400	30	0
0.9430851063829787	3	400	30	1
0.33659574468085107	3	500	5	0
0.5438348530901722	3	500	5	1
0.9561702127659575	3	500	10	0
0.9542553191489362	3	500	10	1
0.948936170212766	3	500	20	0
0.9370212765957447	3	500	20	1
0.9404255319148936	3	500	25	0
0.9459574468085107	3	500	25	1
0.9521276595744681	3	500	30	0
0.9393617021276596	3	500	30	1
0.3588652482269504	3	600	5	0
0.4764184397163121	3	600	5	1
0.9478723404255319	3	600	10	0
0.9542553191489362	3	600	10	1
0.9348266351457841	3	600	20	0
0.9460992907801419	3	600	20	1
0.9432624113475178	3	600	25	0
0.9525070097311562	3	600	25	1
0.9290780141843972	3	600	30	0
0.9421985815602837	3	600	30	1
0.34665653495440735	3	700	5	0
0.5907294832826748	3	700	5	1
0.9474164133738602	3	700	10	0
0.9434650455927052	3	700	10	1
0.9421078673923801	3	700	20	0
0.9434650455927052	3	700	20	1
0.950759878419453	3	700	25	0
0.950759878419453	3	700	25	1
0.9516717325227964	3	700	30	0
0.9498480243161095	3	700	30	1
0.3406914893617022	3	800	5	0
0.5546542553191489	3	800	5	1
0.9569148936170213	3	800	10	0
0.9386968085106383	3	800	10	1
0.9462765957446809	3	800	20	0
0.9526595744680851	3	800	20	1
0.9563829787234043	3	800	25	0
0.9513297872340426	3	800	25	1
0.9542553191489362	3	800	30	0
0.9372340425531915	3	800	30	1
0.3516548463356974	3	900	5	0
0.5302600472813239	3	900	5	1
0.9529550827423169	3	900	10	0
0.9505910165484635	3	900	10	1
0.9556737588652483	3	900	20	0
0.9528368794326242	3	900	20	1
0.9522458628841608	3	900	25	0
0.941371158392435	3	900	25	1
0.9522458628841608	3	900	30	0
0.9484633569739953	3	900	30	1
0.3535815602836879	3	1000	5	0
0.536241134751773	3	1000	5	1
0.9472340425531915	3	1000	10	0
0.9574468085106383	3	1000	10	1
0.9469935245143386	3	1000	20	0
0.9542553191489362	3	1000	20	1
0.9463829787234043	3	1000	25	0
0.9380851063829787	3	1000	25	1
0.9578723404255319	3	1000	30	0
0.9504997525977239	3	1000	30	1
0.4058027079303675	3	1100	5	0
0.5674598533579236	3	1100	5	1
0.9530947775628628	3	1100	10	0
0.9599355254674404	3	1100	10	1
0.9500967117988395	3	1100	20	0
0.9500967117988395	3	1100	20	1
0.9564796905222438	3	1100	25	0
0.9484526112185687	3	1100	25	1
0.9551257253384914	3	1100	30	0
0.9487427466150871	3	1100	30	1
0.3556599684791174	3	1200	5	0
0.5535460992907801	3	1200	5	1
0.9439716312056738	3	1200	10	0
0.948936170212766	3	1200	10	1
0.948758865248227	3	1200	20	0
0.9531914893617022	3	1200	20	1
0.9569148936170213	3	1200	25	0
0.9500000000000001	3	1200	25	1
0.9466312056737589	3	1200	30	0
0.9554964539007093	3	1200	30	1
0.38780687397708674	3	1300	5	0
0.46268412438625206	3	1300	5	1
0.9541734860883797	3	1300	10	0
0.9520458265139117	3	1300	10	1
0.9553191489361703	3	1300	20	0
0.944189852700491	3	1300	20	1
0.9516893980723768	3	1300	25	0
0.9540098199672669	3	1300	25	1
0.9531914893617022	3	1300	30	0
0.9527004909983634	3	1300	30	1
0.37180851063829784	3	1400	5	0
0.5042553191489362	3	1400	5	1
0.9518237082066869	3	1400	10	0
0.9522399894277785	3	1400	10	1
0.9524316109422493	3	1400	20	0
0.9563829787234043	3	1400	20	1
0.935258358662614	3	1400	25	0
0.9369018166395703	3	1400	25	1
0.9562310030395137	3	1400	30	0
0.955775075987842	3	1400	30	1
0.3588652482269503	3	1500	5	0
0.5188652482269503	3	1500	5	1
0.9564539007092199	3	1500	10	0
0.9582978723404256	3	1500	10	1
0.9472340425531915	3	1500	20	0
0.9491489361702128	3	1500	20	1
0.954468085106383	3	1500	25	0
0.9364539007092199	3	1500	25	1
0.9529078014184398	3	1500	30	0
0.9550354609929078	3	1500	30	1
0.3583776595744681	3	1600	5	0
0.4509973404255319	3	1600	5	1
0.9554521276595745	3	1600	10	0
0.9449468085106383	3	1600	10	1
0.9389627659574469	3	1600	20	0
0.9547576832151301	3	1600	20	1
0.9539893617021277	3	1600	25	0
0.9526595744680851	3	1600	25	1
0.9539893617021277	3	1600	30	0
0.9470744680851064	3	1600	30	1
0.36426783479349184	3	1700	5	0
0.5384230287859825	3	1700	5	1
0.9545682102628286	3	1700	10	0
0.9545682102628286	3	1700	10	1
0.9509386733416771	3	1700	20	0
0.9548880545125852	3	1700	20	1
0.9508135168961201	3	1700	25	0
0.9543178973717147	3	1700	25	1
0.9571964956195245	3	1700	30	0
0.9549436795994994	3	1700	30	1
0.35459343559294076	3	1800	5	0
0.5776004728132388	3	1800	5	1
0.956501182033097	3	1800	10	0
0.9528395061728395	3	1800	10	1
0.9336879432624113	3	1800	20	0
0.9552009456264776	3	1800	20	1
0.9563238770685579	3	1800	25	0
0.9502364066193854	3	1800	25	1
0.9562280010506962	3	1800	30	0
0.9539598108747045	3	1800	30	1
0.3896416573348264	3	1900	5	0
0.49535274356103026	3	1900	5	1
0.9563269876819709	3	1900	10	0
0.9540873460246361	3	1900	10	1
0.946360582306831	3	1900	20	0
0.9488632516471783	3	1900	20	1
0.9508398656215006	3	1900	25	0
0.9393057110862262	3	1900	25	1
0.9567749160134379	3	1900	30	0
0.9547032474804031	3	1900	30	1
0.35058510638297874	3	2000	5	0
0.5457978723404255	3	2000	5	1
0.9517021276595745	3	2000	10	0
0.9578723404255319	3	2000	10	1
0.9561702127659575	3	2000	20	0
0.9353191489361702	3	2000	20	1
0.9529787234042554	3	2000	25	0
0.9572340425531916	3	2000	25	1
0.9546808510638298	3	2000	30	0
0.9580851063829787	3	2000	30	1
0.41914893617021276	4	100	5	0
0.4117021276595745	4	100	5	1
0.9148936170212766	4	100	10	0
0.931860338243317	4	100	10	1
0.9382978723404256	4	100	20	0
0.9531914893617022	4	100	20	1
0.8914893617021277	4	100	25	0
0.9340425531914894	4	100	25	1
0.9574468085106383	4	100	30	0
0.8787234042553191	4	100	30	1
0.38085106382978723	4	200	5	0
0.5034690101757632	4	200	5	1
0.9308510638297872	4	200	10	0
0.9095744680851064	4	200	10	1
0.9500000000000001	4	200	20	0
0.9351063829787234	4	200	20	1
0.9304552201880257	4	200	25	0
0.9500000000000001	4	200	25	1
0.9340425531914894	4	200	30	0
0.9276595744680851	4	200	30	1
0.39042553191489365	4	300	5	0
0.5085106382978724	4	300	5	1
0.9468085106382979	4	300	10	0
0.9308589440504335	4	300	10	1
0.9539007092198581	4	300	20	0
0.9622537431048069	4	300	20	1
0.9510638297872341	4	300	25	0
0.9297872340425533	4	300	25	1
0.9375886524822695	4	300	30	0
0.9304964539007092	4	300	30	1
0.3396276595744681	4	400	5	0
0.5066489361702128	4	400	5	1
0.9446808510638298	4	400	10	0
0.9061895551257254	4	400	10	1
0.951063829787234	4	400	20	0
0.948404255319149	4	400	20	1
0.9553191489361703	4	400	25	0
0.9521276595744681	4	400	25	1
0.9574468085106383	4	400	30	0
0.9542553191489362	4	400	30	1
0.36446808510638296	4	500	5	0
0.4751855517070757	4	500	5	1
0.9604255319148937	4	500	10	0
0.9510638297872341	4	500	10	1
0.9442553191489362	4	500	20	0
0.9348936170212766	4	500	20	1
0.9582978723404255	4	500	25	0
0.9435460992907801	4	500	25	1
0.9480851063829787	4	500	30	0
0.9536170212765958	4	500	30	1
0.32641843971631207	4	600	5	0
0.6095744680851064	4	600	5	1
0.948581560283688	4	600	10	0
0.9202127659574468	4	600	10	1
0.9535460992907802	4	600	20	0
0.9432624113475178	4	600	20	1
0.947163120567376	4	600	25	0
0.9421985815602837	4	600	25	1
0.950709219858156	4	600	30	0
0.9637308263236022	4	600	30	1
0.37978723404255316	4	700	5	0
0.5270516717325229	4	700	5	1
0.9498480243161095	4	700	10	0
0.9534954407294833	4	700	10	1
0.9541033434650457	4	700	20	0
0.9461928142779207	4	700	20	1
0.9340425531914894	4	700	25	0
0.9434650455927052	4	700	25	1
0.9486322188449848	4	700	30	0
0.9452887537993921	4	700	30	1
0.36688829787234045	4	800	5	0
0.5378989361702128	4	800	5	1
0.9563829787234043	4	800	10	0
0.9311170212765958	4	800	10	1
0.9486702127659575	4	800	20	0
0.9377659574468086	4	800	20	1
0.9382978723404255	4	800	25	0
0.9534574468085106	4	800	25	1
0.9526595744680851	4	800	30	0
0.9518617021276596	4	800	30	1
0.37186761229314425	4	900	5	0
0.5583924349881797	4	900	5	1
0.9548463356973996	4	900	10	0
0.9583924349881797	4	900	10	1
0.9502446533619221	4	900	20	0
0.9546099290780142	4	900	20	1
0.9529550827423169	4	900	25	0
0.9394799054373523	4	900	25	1
0.9349881796690308	4	900	30	0
0.9453900709219859	4	900	30	1
0.36404255319148937	4	1000	5	0
0.4915957446808511	4	1000	5	1
0.9450000000000001	4	1000	10	0
0.9561702127659575	4	1000	10	1
0.9512765957446809	4	1000	20	0
0.9442553191489362	4	1000	20	1
0.9550272142503712	4	1000	25	0
0.9529787234042554	4	1000	25	1
0.9514893617021277	4	1000	30	0
0.9565957446808511	4	1000	30	1
0.34139264990328827	4	1100	5	0
0.5349129593810446	4	1100	5	1
0.95357833655706	4	1100	10	0
0.9572533849129594	4	1100	10	1
0.9483558994197292	4	1100	20	0
0.9566731141199227	4	1100	20	1
0.9504835589941973	4	1100	25	0
0.9572533849129594	4	1100	25	1
0.9514506769825919	4	1100	30	0
0.9487427466150871	4	1100	30	1
0.3675531914893617	4	1200	5	0
0.5099290780141844	4	1200	5	1
0.9505319148936171	4	1200	10	0
0.9572695035460993	4	1200	10	1
0.9507978723404256	4	1200	20	0
0.9569148936170213	4	1200	20	1
0.9467297084318361	4	1200	25	0
0.9562943262411348	4	1200	25	1
0.9553191489361703	4	1200	30	0
0.9502659574468085	4	1200	30	1
0.363911620294599	4	1300	5	0
0.5117021276595745	4	1300	5	1
0.9546644844517186	4	1300	10	0
0.9608837970540098	4	1300	10	1
0.9409574468085107	4	1300	20	0
0.94788702841076	4	1300	20	1
0.9554828150572832	4	1300	25	0
0.9539825422804147	4	1300	25	1
0.9532733224222586	4	1300	30	0
0.9436224768139662	4	1300	30	1
0.36770516717325225	4	1400	5	0
0.48284441931151484	4	1400	5	1
0.9495440729483283	4	1400	10	0
0.9566869300911854	4	1400	10	1
0.9515197568389058	4	1400	20	0
0.9483282674772037	4	1400	20	1
0.9536474164133739	4	1400	25	0
0.9539513677811551	4	1400	25	1
0.9554711246200608	4	1400	30	0
0.955775075987842	4	1400	30	1
0.3491489361702128	4	1500	5	0
0.553049645390071	4	1500	5	1
0.9565957446808511	4	1500	10	0
0.9493617021276596	4	1500	10	1
0.939290780141844	4	1500	20	0
0.9382978723404256	4	1500	20	1
0.9563219528286327	4	1500	25	0
0.9453900709219859	4	1500	25	1
0.9553191489361703	4	1500	30	0
0.9527659574468086	4	1500	30	1
0.3558510638297872	4	1600	5	0
0.5443223866790009	4	1600	5	1
0.9550000000000001	4	1600	10	0
0.9502659574468085	4	1600	10	1
0.9594414893617021	4	1600	20	0
0.9530585106382979	4	1600	20	1
0.949468085106383	4	1600	25	0
0.9512706855791963	4	1600	25	1
0.9527925531914894	4	1600	30	0
0.9549867021276596	4	1600	30	1
0.40287859824780975	4	1700	5	0
0.48617021276595745	4	1700	5	1
0.9564455569461828	4	1700	10	0
0.9509386733416771	4	1700	10	1
0.9521276595744681	4	1700	20	0
0.9484355444305382	4	1700	20	1
0.9568210262828536	4	1700	25	0
0.9483103879849812	4	1700	25	1
0.9566958698372967	4	1700	30	0
0.9554443053817272	4	1700	30	1
0.399822695035461	4	1800	5	0
0.47541371158392437	4	1800	5	1
0.9514184397163121	4	1800	10	0
0.9569739952718677	4	1800	10	1
0.9570921985815604	4	1800	20	0
0.9501182033096928	4	1800	20	1
0.9555070618900406	4	1800	25	0
0.9530732860520095	4	1800	25	1
0.9513002364066194	4	1800	30	0
0.9442671394799055	4	1800	30	1
0.37178051511758115	4	1900	5	0
0.5215005599104143	4	1900	5	1
0.9568409567289747	4	1900	10	0
0.9530795072788354	4	1900	10	1
0.9535274356103024	4	1900	20	0
0.9557670772676372	4	1900	20	1
0.9519426456984275	4	1900	25	0
0.9522956326987683	4	1900	25	1
0.9562228183025601	4	1900	30	0
0.9568868980963047	4	1900	30	1
0.36329787234042554	4	2000	5	0
0.500531914893617	4	2000	5	1
0.9561702127659575	4	2000	10	0
0.9551063829787234	4	2000	10	1
0.9540425531914895	4	2000	20	0
0.9559574468085107	4	2000	20	1
0.9507446808510639	4	2000	25	0
