pathway_description	BS_B1C6GZ84	BS_W4DB5RP1	BS_EZ3147MX	BS_GW0GKWMS	BS_2A5R9MEJ	BS_5965SFPZ	BS_9FX3YREK	BS_XG0DBWVT	BS_MDBT7S5Z	BS_MB7WN0ZB	BS_3MS8WVNR	BS_52MPKTJH	BS_PQVTB6BB	BS_TXZ7KHTQ	BS_TGS109T3	BS_YEW22W35	BS_JVW2JJ39	BS_052PZFMK	BS_5P1TN10Z	BS_B4R7X1KE	BS_T9A8JJW5	BS_RJC3WDD6	BS_WBVSK3MP	BS_FKASA3MN	BS_JJVH7WR0	BS_AWH9757B	BS_FEV5A0HN	BS_FX2P2WEG	BS_DS438CXE	BS_45J79YTF	BS_X4X1SFSE	BS_V3Z3DB4N	BS_TVH33J9Q	BS_SY3J3XR9	BS_WQ1YRTAT	BS_MG78HQDM	BS_G5NHSFD4	BS_F9Y4Z92G	BS_D6J2BGDJ	BS_MD0937XT	BS_M0XGZ53Z	BS_JTWNJ8T7	BS_JQXHHK0K	BS_M0QYNVK8	BS_8PNA0V6R
KEGG_PRIMARY_IMMUNODEFICIENCY	-2138.3884854747857	-2323.388597423308	-1697.9422701032709	-1948.6821418534018	-2317.9994974763376	-2372.8332091634857	-2611.370357042355	-2181.578977305123	-3180.250696883022	-1823.8174078136963	-2302.9794829824814	-2695.199200972952	-2614.687951142123	-2122.6750803118375	-1898.7834358756809	-2281.1378066936486	-2560.946493281037	-2429.6384782750465	-2549.3419058050295	-1573.6200910520429	-1681.3628561773485	-3015.7517776454124	-2424.2258105434466	-2635.798210379393	-2346.3905867427093	-2736.7633142039704	-2803.7113931713	-44.4261917547301	-3078.7564191470756	-3009.5793545449615	-2230.5754117072474	-2407.6140649811487	-1840.255179796075	-2314.082545795749	-3111.54544005522	-2970.8855818673055	-2178.9135101719085	-2880.2407403379757	-1655.887100807102	-2638.0531661562454	-2478.9513698654036	-3016.1922453622656	-2035.6408957788117	-2766.5073888672323	-1926.2109606988388
KEGG_PRION_DISEASES	4001.6212257426487	3343.903766907879	3801.513068864153	3915.4573121429567	3880.1971546995537	3668.0244214621016	3407.558488171542	3817.4168472884066	3665.745854542798	3887.796611924723	3520.4160528947796	3801.8969608690004	3473.6873836189407	3288.335142926242	4014.2542783106273	4152.375266275518	3494.013735392791	2774.1549227956584	3090.8691036258697	3224.430810376056	3392.3150162203056	3261.563252711572	2314.2975142505056	2337.3268350889884	2852.481825037863	4286.050172257626	3175.96500790115	4458.274063743256	3190.8579156328233	3976.524739499804	3283.300151880805	4348.770624038476	3310.435284024483	2686.4195613763677	2944.727995156034	2498.650765200391	3274.73813878333	3932.3691654668837	3316.9864147291446	2932.6882957011203	2673.4306393973056	3341.9056913525073	3159.5008446261836	3680.461618816942	4247.721734276905
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	3635.3068882314656	3226.161581038932	3292.231929610716	3195.8810530036935	3284.9722530377167	2955.5394523764007	3223.154712986876	3486.6918391298805	3272.3570249579498	3501.5805032846365	3666.828760066772	3204.7271439591095	2977.92826771868	3166.090879399997	3541.791475388207	3843.1586042471536	3376.0025062109034	3922.752545004785	3652.9888564199155	3021.453385943645	3728.380665971372	2962.692948325408	3368.863785680989	3529.9275362503377	3472.20023445277	3305.1269352136514	3591.876772470663	3440.0187428575537	3134.535607871141	3599.473449620007	3309.0586620977247	3715.2323407466592	3617.2457088749998	3125.2354253225312	3693.4829776669612	3573.4313324263057	3549.5519263432943	3015.8592402847717	3310.4338640925725	3472.7977031504943	3530.122771220753	3414.9952334581667	3499.551124705633	3480.112811493569	3117.712054273705
KEGG_PROPANOATE_METABOLISM	3208.1529583863357	2628.7287524396525	3306.4010593063085	3774.527984582972	3756.426230760011	4033.144849750948	3962.918096388692	3378.8215843371363	3582.6333961569308	3130.1392839081564	3959.7661552064965	3091.532884581602	3615.738339651867	4619.323888882682	3553.073324141571	4034.338107955169	2758.0108301973105	3243.686904656568	3193.287919703025	3907.5100774720104	3786.6826020981807	3145.3198674317227	3896.7857860737677	3733.150474945318	3923.5551195022126	3731.9875513014304	2983.53873075931	2883.941260280664	3365.0677277450704	2918.7704466722244	4405.9611962923955	3713.505624896763	3542.7755341130105	3482.2966303163757	2652.1611638497907	3265.568024651895	3424.429711408411	3412.4452017707845	3622.8497855755686	3448.6362647082588	3617.0609677549946	2911.8532542298835	3505.371130327223	4255.908414773627	3556.323341268664
KEGG_PROSTATE_CANCER	4448.340932256715	4329.889235814449	4394.413593323148	4535.26253526483	4340.720018355762	4320.647780387082	4341.284181138017	4343.201345858941	4629.198542403667	4297.900129973899	4680.24851122285	3585.3865340719713	4332.306702984295	4274.305530965279	4614.029836275258	4359.1958593593845	3971.746845112495	4332.219785861682	4653.944873088307	4725.72429905185	4522.288584997761	4258.397047150331	4415.709854480021	4177.350367451021	4382.247360875914	4287.640779797506	4161.269652598572	4241.4155858091035	4776.851676356306	4346.664177520839	4159.222064521409	4292.390053282035	4226.52115732048	3923.28595198549	3399.342814542808	3942.8726850969415	4442.686837994643	3966.06564660977	4304.465080404903	4397.132655927695	4294.210456505572	3766.7278899498397	3529.118130134153	4596.342195600897	4505.401268663429
KEGG_PROTEASOME	4457.4894895251055	1728.0398537117926	5437.218579439261	4562.712607929854	3942.0043565619726	4279.960361177364	3078.931368036625	4055.690412134647	4034.844767778157	4128.34928494136	4332.188772038506	3011.7841676283097	4290.29143618944	4708.245763959294	4066.7647313985744	4392.50720480573	4579.065098041725	5347.044139027435	3949.5425401708526	5071.678234144643	4098.3766591854965	3036.2948728712054	2918.524529071521	3276.028975638579	3142.893833534943	3900.072547590975	3734.0475099885844	4564.207212628233	4562.479412842062	4012.833012142677	4041.470999183013	3762.4765788147524	3653.6069570097916	2797.301048374815	2886.959305927954	3207.4486888913452	3038.5023182078403	3421.881480769196	2663.669019448753	3344.4042494182777	3466.204833291862	2523.2873524550196	4630.343970939066	3812.4129755402264	4119.7786654771935
KEGG_PROTEIN_EXPORT	4741.122726085261	2922.8237541456147	5366.680701399684	5202.029548726045	4002.867580659962	4697.4683315784205	3797.515005033416	4660.400855089651	5039.115547949879	4719.392004907428	4316.833539744786	3039.2236422137576	4332.258657840757	5055.981493404397	4666.868819308791	4099.015312774018	4138.801382567446	5055.112000558218	4216.682230555756	4283.312132955398	4822.610214646191	3977.6056622660653	3961.7285377278567	4814.925627717306	4531.149516953768	4267.46922353465	3794.3450535551	4416.046748631454	4189.456579449781	4337.542418217152	4407.834124238501	4666.117021898566	5438.312811361913	3870.9192848545754	3559.6575140593122	5266.020742105748	3797.909528716522	3529.528025301466	4155.35939984264	4533.109804845273	4888.963028509008	3115.2019220539787	4458.609431407558	4274.83976595017	4692.32360239887
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	3024.739156599264	3113.0791244177926	2784.6622885910165	3113.238165052944	2446.0902412640608	3047.620742988782	3026.8484663723375	2959.782099400585	3013.8651978372636	2958.9496527199244	3621.0343875513518	3712.476576557714	3038.107338507527	3269.3938175695675	3270.9874554010057	3243.5010919051056	1272.2303988084495	2655.3931353304433	2927.6367341637542	3022.782371385125	2369.1994698743074	2826.9736231568368	2104.078953326174	2337.3044475650768	2660.8939435929296	3594.9183659260743	2125.440774229706	2169.5725311505703	1699.1660810529684	2884.2509921089113	3926.0021746292095	2949.1765517184176	1904.0352085586674	3308.873275467553	1607.548555922329	2327.389682112045	3056.81652108211	3526.6989940197473	2616.616602961507	2756.1387325652195	2756.881205744925	2079.102249992655	3094.2698199811766	2814.1477209517216	3014.8283614294232
KEGG_PURINE_METABOLISM	1780.8557425165272	1290.8154601690767	1697.557059482866	1565.463016413927	1797.3812046883631	1766.4147428407377	1646.8501402623842	1693.7559404952008	1913.0603902443054	1701.0093531407601	1975.0666779784515	1336.0386163313524	1739.312436909735	1886.9624796131084	1900.4747899326703	2029.9328367926555	1944.3376217700916	2090.9660715879254	1728.4343681764803	1336.7432335544527	1533.7526801060958	1250.7443339332676	1320.3243766782925	1609.2709173833646	1334.06627887393	1813.3665782758817	1801.8395460400152	1232.6771679389512	1755.9451819210299	1773.0400178299296	1691.3204826069687	1828.1886116509868	1270.866105015939	1278.1034644141728	1456.879541912389	1575.6172707099668	1580.0899056271282	1701.0439967498241	1218.2488695587708	1599.4831313075229	1374.232348339021	1506.469983812247	1998.7366075948757	1570.3503863425503	1656.6184529681213
KEGG_PYRIMIDINE_METABOLISM	2404.394834200446	1408.0599610500976	2369.7910017725226	1845.0128824710955	2085.2934181100663	1832.8093004757666	1582.1083138138692	2160.326248375397	2286.107246332249	2118.1761932896534	2278.3532791356265	1523.8322448550061	2198.8720759827065	2128.624138963789	2276.7096658801765	2500.015228923501	2699.148857666498	2449.3959495818544	2581.5810915961374	2443.351088368652	1998.4124212394509	1717.195042256708	1979.8673936768882	2094.2494089471747	1904.3362819438662	1790.5350024258387	1820.7728497795179	2067.3171736974855	2250.019010993088	2323.6329431273716	1534.2342062607968	2131.727319200678	1796.734809425081	1505.0914356507947	1947.1049509129462	2087.4618575583863	2226.1605032774332	1436.319270518481	1607.000298259556	2328.6485726047613	1780.0509455137726	1417.4998229296016	2198.9037967728855	2470.228074572662	2040.9127924830864
KEGG_PYRUVATE_METABOLISM	2853.2253185864192	2012.8832129153525	2919.7394649119215	3053.35000910284	3272.827360734873	3344.23059756347	3056.568966843084	2772.2683536696914	3093.9200442596757	2490.734916133484	3122.2829481562476	2754.566587401194	2890.992824341487	3838.8294877733133	2802.8633290346115	3369.2176070804944	2425.755559790683	3079.833391044087	2948.412213557247	3161.0476202994214	2489.1519307758026	2287.9143094106203	2702.2606754825392	2507.892216177286	2525.200564377865	3264.0034583155866	2722.929397862674	2286.5337103207694	2923.8479940061625	2325.9192864720626	3505.8413169158594	2904.069027770822	2348.321469292161	2552.3294134919597	2144.38415088478	2140.3859359956896	2652.4555435950697	2900.557896443701	2585.893786149378	2435.5011114383487	2423.715651368233	2293.0088024784563	2991.472948983119	2974.5018398389875	2998.9336536453193
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	3677.214994457883	3476.0889293347554	3624.435872837912	3926.7743447194352	3440.7767023154247	3606.821129445685	3502.8302978305583	3735.7712828181884	3521.170704412152	3869.768749775678	3647.0783684833095	3279.5820166391495	3468.1144868953834	3617.8693579017527	3709.916892526606	3446.67274215798	3180.767964585333	3505.1372263564244	3100.2945976427236	3392.9166776436614	3871.7871272645807	3124.499890524383	3007.9886781953355	2930.9199740497916	3275.765304661614	3673.9717162486013	3422.0649812782085	3869.434133859115	3395.9922203243223	3517.7757516693946	3732.3225242571098	3691.252511054461	3382.824270263507	3276.5523054106234	2825.423445549315	2837.850634857705	3614.0496995419053	3542.55126429389	3600.3748376953317	3246.0628540757934	3366.12341394356	3214.16449706564	3405.850841529562	3206.6628309343378	3533.6763922439295
KEGG_REGULATION_OF_AUTOPHAGY	-601.0670633582413	-678.2610600385324	92.9353537390889	-267.11713569137646	-148.3032832725039	-206.3314378987434	-230.1777516770926	-445.6080160581023	-520.6422484552731	-110.27275515236579	-518.9682197740094	-21.237206245723428	-216.19473855740944	41.088108493204345	-470.0053863233843	-93.05548975499369	-493.33997593581444	98.60482057439185	-549.4876362317973	122.79129708365144	113.71179328964718	234.71212094947623	-291.02061725198655	-37.443588710350014	91.77325157934865	-53.84525829803715	-285.4078494655914	-45.450913413335	-638.4000706455499	-566.5618953959365	256.8008957930142	-184.65105528153617	32.59497894927881	-301.43659604889217	170.72619766096977	-395.6009688518516	-43.88000314573037	68.10957887494806	38.12427787959132	-335.42605749607355	-326.4477799983779	78.62652386837544	-94.76191389533051	82.3598000736456	27.612866979889077
KEGG_RENAL_CELL_CARCINOMA	5316.127333199498	4873.786311695174	5334.077638829844	5205.760668926398	4819.550408779458	5114.548390237662	4778.67727493814	5311.19827518274	5001.603730550363	5184.278709450578	5257.275344877076	4790.937674169074	4876.381132024057	5074.813716618535	5301.677024762546	4826.557360186538	4802.172777675913	5260.515775914859	5047.150586527188	5077.473002317327	5213.322339978491	4705.381223643499	4796.10028396487	4595.385678001421	4495.411196879009	5337.695049838207	5197.593628211289	5153.123473151822	4876.723829217648	5171.0488903768655	5193.956147619927	5101.120065591058	4852.370193399527	4751.754175218775	4430.04425774413	4665.405169163552	4812.974283486787	5016.590521768918	4714.129515960016	4598.645484678946	4793.870547585033	4723.2685176085	4656.374397836937	4804.548970637485	4984.492626777977
KEGG_RENIN_ANGIOTENSIN_SYSTEM	-480.5319478634465	-1388.9620364180319	-2101.7067115669397	-502.1845612795332	-1016.1910810538902	-1047.3286004956917	-943.913201090083	388.8155611619586	-817.1597735840023	-854.6045629381533	-803.8989238874037	-1203.0690908565975	-845.321280816941	-660.2679691829635	-154.16342404703573	-430.77480467313035	-1767.409499349148	184.51285104548515	-343.0685695039956	-640.3796508746855	301.1723087064511	-860.9143267708841	-966.6174986840306	-769.906036485434	-768.8746838377265	-136.66958175498803	-950.1428791188373	-474.95510556685804	-924.3029809224336	-881.6745402883316	-755.4227309733269	-806.9364850630573	-471.0249892865759	-1014.615369566829	-1414.9015730717138	-1220.2157660591984	-620.5854574912228	-1074.158794971605	-912.81322558290594	-420.7397910762411	-216.74274469999364	-1090.1930280137713	-544.4227712848624	-924.9797410058	-233.274032620644
KEGG_RETINOL_METABOLISM	-4719.621939140556	-4657.652509839426	-4479.264914316942	-4723.766919828461	-4418.945577242244	-4091.3139896409557	-4402.933441630856	-4618.197241077469	-4317.093341326535	-4451.3295762212965	-4541.9185544294905	-4468.5376206466535	-4542.084018791485	-4170.702464241328	-4545.103689784263	-4983.989845713487	-4995.523274042718	-4705.241051730067	-4709.482126877495	-4251.759105174283	-4674.993864295853	-4777.083084280989	-4609.223533547386	-4759.06654181406	-4879.420749060934	-4879.575691028727	-4591.936037890036	-4935.955923296135	-4247.520188980953	-4978.313592436765	-3952.4019490545215	-4499.008782781143	-4897.488166683252	-4243.0653514385685	-4957.894689858051	-5009.653878292247	-4368.574177241836	-4514.460854011919	-4829.553730227794	-4559.798644453221	-4328.636091037899	-4832.87159281766	-5036.562799567034	-4598.5442434041825	-4548.342837357137
KEGG_RIBOFLAVIN_METABOLISM	1261.05961340656	188.49691247658848	1964.2398546489294	1625.3120555310434	1387.4676095497944	1272.7916740604487	965.8520011881446	1062.4811492159588	2157.783588683522	1867.0051317704238	687.7571892852975	566.2751960246023	1461.097435151265	1334.5155045040137	858.8221304080726	1238.9935019546738	952.8955401005405	1389.86610986688	1321.4314027421333	1138.9900365011672	1320.220910826134	855.8986849871853	1513.1833937846131	935.888671705703	875.8551558230683	1815.2107495552427	1792.7120174824267	794.240824434466	341.93993069527096	1187.4595555514825	1286.6790630821597	714.5489525954526	1800.8499524964318	885.180653053385	1742.258646271126	1873.2817112317862	76.80749482341162	1178.7133895077313	1023.8971656061203	788.1061744416966	1232.6080224826874	1698.4030521305285	782.6908445405334	676.7944311174851	1271.4132405236578
KEGG_RIBOSOME	7908.429471299238	7786.801217071947	8087.526973664562	7569.0030272149525	8061.244000825041	7777.160093071459	7564.308885465511	8377.365678723698	8458.055121695343	7423.533727607364	7819.578914281361	7488.928635371922	8182.1709742009025	7431.456549326778	8281.653271802334	7849.998548143358	8452.234813770085	7652.658923479903	8413.831084006373	8340.685940488727	7267.592081919151	7604.235432965204	7378.808678096248	8004.525126075123	7243.235414907687	8026.319836401995	7955.483321218688	8182.30851684331	8446.733889766132	7922.908449006918	7904.231399953114	8062.863288669509	6948.225015925362	7395.927827767566	7830.389349509094	7727.828504666713	8183.638718402664	7765.154503900527	7513.867408626984	7013.593520767501	7454.578189219179	7793.248815184104	8517.126870679152	8076.055330037445	8439.194495217598
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	215.4759095661484	278.68991991125404	1256.7439221580298	171.79524418734036	559.1297005601045	423.390714555062	80.96195223104769	334.4084872630283	-333.4338956286065	177.81151665731522	428.78013777864	145.13357420224565	4.1355052736907965	623.2111464657446	413.7679597530696	236.30987440796525	621.6501062403531	477.82934776599177	198.81382121233764	851.2061595849354	369.79645066676676	223.66478950899364	371.144204977978	434.1103634614683	854.3475622373753	-149.7287587183364	-160.52820365283878	854.7244465004969	417.71939055110306	-239.5162215865348	430.32792176959265	406.4449732059529	368.85867094787136	118.27052947329321	325.5271801829422	-258.2529840711959	617.0764305160792	363.2832198051492	556.3005324718379	242.6799139218365	447.62753347094076	502.56578218944014	551.8162901973428	448.104879125809	793.556932701742
KEGG_RNA_DEGRADATION	3999.2515094945866	2684.0128336614544	3742.494815485594	3362.6729164454173	3477.5706866680357	2994.919946141883	2963.0605020036055	3558.027231900056	3694.415607057843	3772.7215130993245	3426.950857177817	2986.7804407529293	3230.0674416901657	3498.9478351343914	3227.557051548256	3419.5297971472773	3858.2360070178347	3999.94576518955	4221.006132102668	3816.4893123547517	4036.120310966424	3715.8730150418032	4343.803561261742	4478.3011103362805	4061.101068445092	3293.930979434932	3416.181382487721	3493.5856729507923	3764.559829356429	3720.3451571096502	3241.4940559753068	3268.039004819513	4304.080616247917	3335.106487210647	3686.184367314938	4540.057805574488	3578.6498011120475	2450.5955589283276	3458.269340109591	4115.210022368536	4132.096557134511	3518.0292376639645	3783.011587391711	3919.769406163856	3718.3677871708333
KEGG_RNA_POLYMERASE	3363.9691053163697	2711.8370048418383	3514.0557879408607	3116.154787419826	3253.2149995384643	3317.4224333012808	2953.8454413335603	3439.0773294080464	3733.505616033899	2703.9790582189053	3200.492697481355	3113.3663271530895	3942.462824126371	2970.777915175702	3397.410741179732	3381.7819416176953	4273.248695741067	3600.8426522993796	3603.7186570909253	3921.600977659602	3075.2246090596072	3020.9487104555774	2851.016638041783	3172.2558318806186	2695.67087978581	2856.58496646013	2988.489380339912	3042.2779079579323	3303.699352385036	3581.1608348128775	2338.637469253219	3237.548605044656	2636.8414358936243	2610.0742163052237	2877.707242309207	2954.1209409267267	3068.002788089645	2970.404133502456	2784.0958977703667	2867.39986373966	2685.846026001107	2653.9960329029764	3286.1480786880948	3731.44527659523	3593.706163431443
KEGG_SELENOAMINO_ACID_METABOLISM	2399.386696670572	2521.508008648021	2555.826494980778	2465.1964980918438	2569.681435607239	2430.203545925202	2654.36849713256	2602.283199144229	2966.5108813284205	2299.6690130663283	2364.1993497168824	2456.0942396686078	2419.2080337093594	2749.682656991361	2518.6685059325027	2828.850898137356	2633.4318289139537	2569.9480929438014	3183.218347123673	3164.891733266155	2760.9559186250663	2791.935690999644	3475.7768624416203	2948.9973691781997	2510.247487398492	2665.3120198940414	1819.3083932788395	2218.1530743676412	2164.571512034725	2709.6754869552788	2249.9461745653825	2016.77544514058	2139.4862783196695	2987.4015301801173	2354.329047462157	2594.1644329749106	2672.8161820259174	2112.536796975408	2831.7061769509874	3097.2204633065176	2639.980524210019	2564.867919187396	2540.6692735147317	3079.6247918089794	3238.0667025214716
KEGG_SMALL_CELL_LUNG_CANCER	3802.628427959604	3800.2392995542978	3470.0266365424577	3827.358077107574	3119.7439014500596	3561.0889002416534	3492.591175459307	3997.067642250273	3656.5344354266326	3837.938358263724	3607.8488201849414	2818.0864675757894	3626.8900257802343	3592.91250202833	3769.384124651786	3616.264266996217	3569.005639881476	4279.4365757456635	3969.7851532790755	3505.8664205152745	4412.717210105806	3122.2150818310092	3872.4706478494536	3906.8502387283243	4010.794769232236	3466.032611919776	3308.129663029391	3825.143500512686	3712.7775543690805	3622.338660881158	3225.24310308034	3459.404672118022	3898.7897483621655	3452.645356225359	2981.336033663809	3427.148585219633	3699.1094128893237	2695.9023550586116	4066.4185151293786	4143.242246688542	3919.917183522215	3074.8114701445866	3020.7964986535935	3524.0010975101213	3433.282467634468
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	2124.0283408035066	2076.633111531324	3209.127198060498	2382.180306006867	2368.4490375471414	2544.5406412922694	2305.095435843361	2389.216926182926	2554.8748273784568	2556.0045161160488	2596.0519724541846	2860.234918192762	2316.1693011109746	2307.0358811660135	2187.682077951389	2587.4526242681077	3038.006890083272	2136.690972817538	2334.341535812784	2794.4635704192333	2765.677720146223	3130.0625238029115	2949.8862986293752	2883.8089299477942	2952.615700033859	2877.3641889082937	2394.035044468026	3092.149490631349	2254.7861754585683	2360.4723735210064	2812.124948066683	2840.279945573264	2970.7404283951055	3030.3764073202656	2609.851512510628	2781.8755209550473	2498.7836662513255	2902.3993712639676	2524.0148941134157	2659.2027739689256	2795.163496816085	2630.904308391753	2769.766266207902	2618.3241578168527	3103.0093928583265
KEGG_SPHINGOLIPID_METABOLISM	1783.4444092108952	1482.478239449374	2378.3822818564076	2664.940523430374	2336.6414551969174	2274.9175948222837	1939.993682624683	1388.5268772760573	2236.9640488351997	2209.9367277209712	2105.4054474318764	2141.1531242835626	1561.562936712091	2545.442479527319	1818.7170532903328	2476.6624063352756	956.4295310815578	1700.0854922504568	1281.6590437686227	1370.1389149154747	1565.1199925559558	1271.7129977274126	956.6695580233481	933.1972910676031	1216.3796612320548	1995.5383294106923	1587.9436836000277	1969.8832885825304	1736.8189052417893	2310.105448042148	1486.8475043834678	1509.6159346841669	1832.6102122595566	1707.8172985172387	1270.6288882766676	1630.9510826534715	1386.6733639015347	1530.8555963514336	1565.2984109830122	1078.3288051501768	1214.7428230875066	1515.568940906298	537.0703081967404	1620.2437247375983	2092.0521273826635
KEGG_SPLICEOSOME	5450.818479796108	4104.637129820279	5516.619889752063	4671.038498008416	4903.726016214365	4583.173199261801	4565.353654633142	5202.274082607291	5113.348970522073	4891.034278336094	5096.714886148509	4520.414363445167	5043.016659033137	4681.1617084085265	4832.460541692077	5212.531901036526	6115.581258350534	5386.823444334566	5313.721489225816	5299.163012319776	5034.998483268486	4980.227492170887	4930.645277914302	5352.287279599157	4905.452480947235	4660.5598984211065	4862.119116362172	5066.127936159355	5141.171592029983	5112.651194798353	4465.174052741777	4930.040997827633	5319.736086588166	4452.189294483209	4727.000946146069	5405.701643668503	5008.620132949813	4133.468783353637	4383.762595864999	5096.589454880939	4846.914639901683	4407.80969956769	5494.316397564031	5258.79130192218	5064.1602672294375
KEGG_STARCH_AND_SUCROSE_METABOLISM	-1571.8085805383025	-1627.7578687839186	-1583.988864201271	-1299.6703595580857	-1529.7317014462815	-1459.2072312349528	-1620.7688507891098	-1097.7494332154147	-1828.9602787488675	-1085.1186700175604	-1646.2399688363994	-1477.2190176181039	-1943.147661544679	-1335.4194410022092	-1305.6198018615105	-1302.5835737614616	-978.8101254695866	-994.4273600610086	-1518.631518126711	-1784.8626412982449	-1235.2944299136598	-1698.9116726593675	-1749.2694679742362	-1932.8862989671716	-1550.832667564382	-1654.498747360869	-2215.2091566073395	-1205.500568574611	-1821.0594535709624	-1439.737224587503	-1453.0905322165381	-1685.8220399539196	-1565.0818081731932	-1445.7565161992034	-1896.530070865264	-1897.1199238888667	-1979.0685898345064	-1809.7924435002988	-1435.5669159010922	-1620.5060674164179	-1386.6936373950111	-1577.998377428793	-1633.3607215257935	-1569.4186826474206	-1481.3179241509151
KEGG_STEROID_BIOSYNTHESIS	3732.496461960731	1996.671811630762	3559.4200585429717	2793.0224523060006	2495.106559476015	3233.3536261090903	3551.053550067858	1255.947139636086	3197.9588535930834	1949.5105576297065	3124.6011306276996	2291.4680377471377	3000.9492807299903	2630.3171897538505	3023.299592187548	2886.3061490123764	740.212156302674	3893.301636903885	2665.011228817786	3058.2602411111857	1536.711357886239	2086.7764558146228	2358.357337084719	1313.2423750841845	1624.0136355560262	2968.8345396681416	3410.1673246972405	1473.5416552913375	3665.7664636418813	2400.305307626195	4258.0884157901855	2954.6145954384756	3641.0436985909546	2513.3255752726072	1871.0147487881604	2299.8126810582708	3120.4641262640325	3005.29391098003	989.2921844310204	2317.166564669971	1111.2639854101017	892.5181700729263	1418.4233915432906	3057.818723055294	3277.632925240705
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-4953.274745458775	-4906.182250639986	-4868.518968034532	-4185.2616917675	-4551.55891219433	-3972.5631656739415	-4417.7932865178245	-5172.757251768789	-4213.318296390577	-4634.247263348211	-4916.283274014294	-4928.603460265426	-4549.971205390283	-4238.801774455404	-4633.405876053211	-4732.60228487852	-5328.756086315422	-4504.947483209141	-4996.243057201309	-4796.920171553232	-4787.016728168036	-4953.844314335569	-4807.393007648672	-4967.218543549644	-4847.522643783279	-4911.102341361234	-5122.2892794088775	-5161.214343693024	-4861.427155866248	-4828.027260003921	-4495.949543662896	-4953.7632691507	-4787.487382693186	-4594.038620674535	-4699.479114838242	-5236.692330809041	-4907.985382090582	-4637.759673479645	-4981.092344863134	-4772.387877704858	-4574.726570457075	-4514.513796121468	-5026.8107515171605	-4923.409271860803	-4268.87619307248
KEGG_SULFUR_METABOLISM	-455.50375509981495	-449.78514816045026	-195.9067625111329	75.3477615519023	340.66151163072755	-49.09114644139299	957.7424306080211	64.34025603389637	-135.21296941489163	321.9026638475316	-178.5310799345225	285.12403756821004	431.619364380982	211.4066370354667	311.53469046529244	684.0979161042778	-295.0719177674473	-642.0162884828333	99.74788283028647	-66.30301246710951	7.72446758303704	-295.24047622810576	-171.4835048572404	-1061.1555128373293	-1008.892151081367	-755.0941540926742	-116.04689444096039	-140.74147254544732	-898.7264938910594	226.27062370981002	-99.38854721436837	-673.2168810186922	-532.79828356940925	-161.57323226879453	-580.1267793139996	-382.03998352595045	-628.2710287021109	-77.71126700528839	111.60602523515263	153.47688114298398	-762.2721429751473	-321.6926924710442	-279.49495042136004	-925.0687966372807	-200.14860545543706
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	1195.3094118136742	630.7657316140067	1377.7761617976248	1719.7745230156324	1226.5627346685615	827.9547763459632	125.00764931347112	1359.90352973482	848.3482219715643	2307.1485816658733	547.8719743900474	1062.9738531360308	106.42046988763286	1121.305822204924	1242.0419569258374	350.35788516910907	-253.1681474353154	-539.2002346425124	-1505.66894632417	474.6946185814577	1458.2798353004819	-289.6486363470776	-1152.9964897614955	-619.3817715085461	-102.4687433465624	284.88338882182325	-651.6574124267609	2841.8519220674334	-1767.4701448918122	288.71709162004663	1426.5137261096334	896.1162340911505	723.0211775191528	361.70197292369085	-1070.3899089034694	-1262.8609638348862	1010.8958141101521	446.4502048706272	1146.4599933244244	-2.4174971664233453	-401.8517068961719	-230.2899015089206	687.5978735471581	-206.9911320448955	1967.1001395974017
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	2197.9352417408772	2161.5368710326	2353.69735525728	2268.8591094953335	2038.1509592244347	1959.529080879569	2095.045239505227	2321.067506759062	1812.421555755449	2283.5158139425785	2234.2930534342468	2498.619664420814	1850.9345460127624	2064.4872124610647	2415.012042997192	1935.900435909225	2094.0050652010978	2119.072474787057	2187.6812529703802	2341.514435688692	2587.3735337329035	2218.1165174381495	2190.591244545896	2082.0687343987593	2282.0878818823276	2265.6220578210396	2169.316147749245	2995.6617158219815	2227.670272751153	1999.0073426528706	2279.21987048098	2426.0077740966663	2494.315828091456	2071.293498889292	2152.8625791548748	1952.6343222893393	2406.9765482480234	2398.183484997695	2388.1876961714443	1911.4202113825886	2398.3259301521357	2339.1509672450156	2249.519427689702	2008.516172335445	2367.8007192669374
